did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:rei4nfu7btv5dwens353m5s7,annemouraam.bsky.social,Anne Moura ,"Mãe•Feminista•Petista•Mura•Manauara•
Amazônida ⭐️ Sec. Nacional de Mulheres do PT e ♀️Coord. Nacional do FNInMPP ",35,20,2,2024-04-13T14:05:05.592Z,2024-04-13T14:26:05.307Z
