reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:jwc2dzgnesm7vzwzqowptskm/app.bsky.feed.post/3l3vo4ndolj26,bafyreihfpt3s5ot3chfiweh4ojpc5x5zk5dyvbolfsfnr4wpac62ocvbfa,at://did:plc:doiodbko5l62jxdd7iq2mvha/app.bsky.feed.post/3l3ndqsizac2e,Parabéns para nossa Capital! 473 anos de muita história. #Vitória473Anos,"Oi Célia, nós estamos aqui lutando pelo PT, o X foi bloqueado, lá nós tínhamos 35.7 mil e5 milhões de visualizações poe mês, então Célia, podemos ajudar, só depende de vc nos dizer em que vc poderá nos ajuadar e nossa luta, pois temos gastso como , internet, luz, e manutenção de nossos Notbook ...",2024-09-11T19:30:18.974Z,0,0,0,2024-09-11T19:30:18.974Z,brasilpost.bsky.social,Na Mira do Repórter.,did:plc:jwc2dzgnesm7vzwzqowptskm
at://did:plc:kxmmdokv3ws4hqjavgcrr6om/app.bsky.feed.post/3l3yonq4k2q2r,bafyreigntwqyomskmjhlkfb54z6rurb4tfpkfruqtclvoejynzfyjqzvum,at://did:plc:doiodbko5l62jxdd7iq2mvha/app.bsky.feed.post/3l3ix2sfn252e,"Cariacica, eu te ouço! #CéliaPrefeita13",Sigam a candidata do presidente Lula esquerda 🚩🚩🚩🚩,2024-09-13T00:17:49.291Z,0,0,0,2024-09-13T00:17:49.291Z,evarubio.bsky.social,Eva 🚩 No X perfil Palestina livre,did:plc:kxmmdokv3ws4hqjavgcrr6om
at://did:plc:od4kiltjkva446vvef6djhok/app.bsky.feed.post/3l3lr4tn2sb2n,bafyreidemzw4iunvvyir6f7qrknkeyvpyxp7jvrsscziaq4emruvdkt6za,at://did:plc:doiodbko5l62jxdd7iq2mvha/app.bsky.feed.post/3l37inntqkf2q,1️⃣3️⃣,"Força, companheira!",2024-09-07T20:57:28.733Z,0,0,1,2024-09-07T20:57:28.733Z,avanci.bsky.social,João Avanci ★,did:plc:od4kiltjkva446vvef6djhok
at://did:plc:kxmmdokv3ws4hqjavgcrr6om/app.bsky.feed.post/3l3s76zwjhx2w,bafyreicdtuvvx7beq4fttl2h6um257vpfym4fnatvtpvb6uzy3evtce3my,at://did:plc:doiodbko5l62jxdd7iq2mvha/app.bsky.feed.post/3l37inntqkf2q,1️⃣3️⃣,Sigam a candidata do presidente Lula esquerda 🚩🚩🚩🚩🚩,2024-09-10T10:25:12.353Z,0,0,0,2024-09-10T10:25:12.353Z,evarubio.bsky.social,Eva 🚩 No X perfil Palestina livre,did:plc:kxmmdokv3ws4hqjavgcrr6om
at://did:plc:5jmtfiky62cyrro3hwc3vhly/app.bsky.feed.post/3l3hkzuv4772z,bafyreib5njj72be63bmprbkhqooz4laptvfuga3wtvxvzuisya4tzmajmi,at://did:plc:doiodbko5l62jxdd7iq2mvha/app.bsky.feed.post/3l37inntqkf2q,1️⃣3️⃣,"CARIACICA (ES) 13

CÉLIA TAVARES PREFEITA

AÇUCENA 13133 VEREADORA",2024-09-06T04:55:22.272Z,0,0,1,2024-09-06T04:55:22.272Z,luciahmachiolli.bsky.social,   ,did:plc:5jmtfiky62cyrro3hwc3vhly
