did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:apizz2flssfr2tunsnixydbd,carlaayres.bsky.social,Carla Ayres,"É CARLA OUTRA VEZ - 1️⃣3️⃣0️⃣4️⃣4️⃣
⭐️Candidata a vereadora em Florianópolis 
🇧🇷Deputada Federal | PT-SC 
👩🏻‍💻Cientista Social e Política |📚ADM Pública",1596,241,147,2024-04-10T19:22:33.678Z,2024-08-16T12:26:15.587Z
