uri,cid,text,created_at,reply_count,repost_count,like_count,author_handle,author_display_name,author_avatar,author_did
at://did:plc:wx7vbeyhzjh3q546ajdxjolw/app.bsky.feed.post/3l4gzxc723x2s,bafyreidqvdmfv24znllljybb5arvyxhbcz33jb66r4jw77ism5gtdbv45y,"VÍDEO – Tabata diz que está aderindo ao apelido “Chatabata”, criado por Marçal",2024-09-18T17:17:22.230Z,6,4,13,dcmonline.bsky.social,Diário do Centro do Mundo,https://cdn.bsky.app/img/avatar/plain/did:plc:wx7vbeyhzjh3q546ajdxjolw/bafkreiexh76dtg7j26jm5a2fyobpim4rew24ktffqcnevsbb2nep7zv4oi@jpeg,did:plc:wx7vbeyhzjh3q546ajdxjolw
at://did:plc:mv7v7zmtbufir7dxixrc3vis/app.bsky.feed.post/3l4gee3bjsl2p,bafyreidvlf6y3mh6hku2473k5dyartyb5njzbcbsw3yg7svf3eouasbnfq,Chatábata,2024-09-18T10:52:01.616Z,0,0,1,batmanlendario.bsky.social,Morcegão #anti-lacração #anti-woke #🗿🍷,https://cdn.bsky.app/img/avatar/plain/did:plc:mv7v7zmtbufir7dxixrc3vis/bafkreiggyfjtz7bcuaoijehysupkianyp66vu7rvoe2taapyrsdryi5hru@jpeg,did:plc:mv7v7zmtbufir7dxixrc3vis
at://did:plc:skex6wewelgbfu4lfy2u75fu/app.bsky.feed.post/3l4eybf3ft42p,bafyreidofpvgzmiocf4rj5b3aif3zzxjw7ixg76z45e5ohdllhynen6mzq,"a ""chatabata""",2024-09-17T21:41:50.009Z,0,0,0,coconut-flavor.bsky.social,victris🔱,https://cdn.bsky.app/img/avatar/plain/did:plc:skex6wewelgbfu4lfy2u75fu/bafkreiazgatiuqajo3eg7rzld5ttcjgtbpaa23baq3cff46yjky3ydgj2e@jpeg,did:plc:skex6wewelgbfu4lfy2u75fu
at://did:plc:jj6fmkufsr7dmptjg2xsdl7i/app.bsky.feed.post/3l4ewuazhmv2q,bafyreibl6liiskxdaqpts6k5vaxsnmku6yoewjperrzkj47qnnqft3vk3i,"Boules, mais uma Hino Nacional cantado em linguagem neutra e a Chatabata Amaral passa vc.  Tá no caminho certo. Abraço.  Ⓜ️2️⃣8️⃣",2024-09-17T21:19:43.199Z,0,0,1,effonseca.bsky.social,EFFONSECA,https://cdn.bsky.app/img/avatar/plain/did:plc:jj6fmkufsr7dmptjg2xsdl7i/bafkreic2s3ovqegtrs3pntwp2jzhgslu3vn3ed52ovqpznjqao4igsi6ea@jpeg,did:plc:jj6fmkufsr7dmptjg2xsdl7i
at://did:plc:i2notw5ytkxjgudxgmswjoxx/app.bsky.feed.post/3l4elrbo2iu2r,bafyreihjsesntt6awel6rqanxpnvdzhlntwfaub7ypb64spooppzs2e62e,sai do fake chatabata,2024-09-17T17:58:06.284Z,0,0,0,theusgk.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:i2notw5ytkxjgudxgmswjoxx/bafkreiau4emfyvdn6dx5cbj5ltptzwjebhhaefwos2po4oiutqmcrj6dga@jpeg,did:plc:i2notw5ytkxjgudxgmswjoxx
at://did:plc:3p5uhet2tzhqbwzqsj73h6qw/app.bsky.feed.post/3l4elqk6ia62k,bafyreibotxvwrn4jzbgwo5wuw4uqps24hzz6oypbjdab4nq4yztuxwboim,"Cheirador, Bananinha, Invasor, Chatabata, Velho Playboy, leitor de TP…cara, acho que até o Dalai lama teria dado cadeirada",2024-09-17T17:57:40.929Z,0,0,0,gellmam.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:3p5uhet2tzhqbwzqsj73h6qw/bafkreiahhnl4rxhfps6sl3cfs5hfcywmxtueu3jlwg5enmm7fn57jndzdu@jpeg,did:plc:3p5uhet2tzhqbwzqsj73h6qw
at://did:plc:jj6fmkufsr7dmptjg2xsdl7i/app.bsky.feed.post/3l4egw5jtlm2m,bafyreibylp2p6ogbes47ovnw2sngw5rcphetvpu4n6rsvkctzlm3qqgrcm,"Opá, a Chatabata não vale o que o gato enterra. ""Procure saber"". Essa é a amiguinha do Lula, nunca usou a suas emendas parlamentares em prol das pessoas mais simples, mas gosta de um jatinho.",2024-09-17T16:31:20.559Z,1,0,0,effonseca.bsky.social,EFFONSECA,https://cdn.bsky.app/img/avatar/plain/did:plc:jj6fmkufsr7dmptjg2xsdl7i/bafkreic2s3ovqegtrs3pntwp2jzhgslu3vn3ed52ovqpznjqao4igsi6ea@jpeg,did:plc:jj6fmkufsr7dmptjg2xsdl7i
at://did:plc:jj6fmkufsr7dmptjg2xsdl7i/app.bsky.feed.post/3l4egoj2zx42w,bafyreig5rorrrptudoleyaq2j53c4wbbeli3pxwq64223glm4c7gjudg2a,"Debater com quem? Com vc? Vai trabalhar, ou melhor, vai pagar algum boleto. Discutir com um esquerdista é como jogar xadrez com um pombo, ele vai derrubar todas as peças, cagar no tabuleiro e depois vai sair dizendo que ganhou. A Chatabata é mais falsa que uma nota de 3 Reais, e que vozinha chata.",2024-09-17T16:27:04.340Z,2,0,0,effonseca.bsky.social,EFFONSECA,https://cdn.bsky.app/img/avatar/plain/did:plc:jj6fmkufsr7dmptjg2xsdl7i/bafkreic2s3ovqegtrs3pntwp2jzhgslu3vn3ed52ovqpznjqao4igsi6ea@jpeg,did:plc:jj6fmkufsr7dmptjg2xsdl7i
at://did:plc:nsgk26oaho6azxybvonr35qe/app.bsky.feed.post/3l4ebksuwku2s,bafyreihj4nzp42dmr4o3wokrnhvn5jbixhfowxw3tw5oqk3nfjav4rloxq,"Eu acho engraçado o apelido que deram a Tábata: chatábata

Como se político tivesse que ser divertido kkkkkkkk

Ser ""chata"", na verdade, é um mérito

Trata-se de uma política séria, não é como os bobos da côrte",2024-09-17T14:55:30.315Z,0,0,0,esdruxulo.bsky.social,Esdrúxulo (45/65),https://cdn.bsky.app/img/avatar/plain/did:plc:nsgk26oaho6azxybvonr35qe/bafkreia2qdobtgsmsjd37c6643sjdh3bzuw3ti7tlcblni7rwi3oicfpga@jpeg,did:plc:nsgk26oaho6azxybvonr35qe
at://did:plc:5htdqxmett4rycdzfgpv2yzg/app.bsky.feed.post/3l4ctr3rr6g24,bafyreiedwox3zwk2sdeul2u2nedgbl4jmf5rwjdcrtlz75r3ymxyyhbsay,Passo mal de rir toda vez q lembro do Marcal chamando a tabata de chatabata,2024-09-17T01:15:49.950Z,0,0,0,bendthwrules.bsky.social,Rafa 🏁,https://cdn.bsky.app/img/avatar/plain/did:plc:5htdqxmett4rycdzfgpv2yzg/bafkreifcwiqvndu4kgcuamdleuleqcdsxmnepdmijm6wcvm3lck4idjrv4@jpeg,did:plc:5htdqxmett4rycdzfgpv2yzg
at://did:plc:px5ykddmhftqhe5lqmmdmmzl/app.bsky.feed.post/3l4cfj4srdq2z,bafyreic7qiun3gwdqzbrmfha6yuo6adp243qabxnd3odhkqbxposai6b7e,"off do off que eu  dou risada com os apelidos nível quinta-série que tem aparecido em SP... Dá Pena, PCC Març4l, Boules, Chatabata, Bananinha (?)... não dá pra dizer que não entregaram Casseta & Planeta realness",2024-09-16T21:00:51.090Z,0,0,0,quartahaim.bsky.social,yas,https://cdn.bsky.app/img/avatar/plain/did:plc:px5ykddmhftqhe5lqmmdmmzl/bafkreiaapeh2wskdipjv5rxswqfagx4kn47s32piegh3bzjp3dcvj2prbq@jpeg,did:plc:px5ykddmhftqhe5lqmmdmmzl
at://did:plc:xbfkgjsbiyg55m7pgjlavi2f/app.bsky.feed.post/3l4cakm7kg22d,bafyreifnnhimgohsaiwrqojyo7szmm34iqv5c4tgnmt7lzb6qyzfrvrmku,"Vendo os outros candidatos falarem sobre a cadeirada 
Não dá pra evitar pensar que o apelido de ChaTabata é adequado 
Detesto gente que se coloca como superior e bússola moral",2024-09-16T19:32:10.918Z,1,1,2,katt.blog.br,Ana,https://cdn.bsky.app/img/avatar/plain/did:plc:xbfkgjsbiyg55m7pgjlavi2f/bafkreie6tvh6gp2742hjqfg6zoxgoc6f5iqyfasv5rhf2zytlbkgkuaoyi@jpeg,did:plc:xbfkgjsbiyg55m7pgjlavi2f
at://did:plc:o5eojseysv6wrfno3lybybac/app.bsky.feed.post/3l4bvxbokfl2h,bafyreif3woevqxhbf6ypll3ua5wvc7vthndwxp3fz6vthqaxfo3qjwfnkm,"Justamente, dois pesos e duas medidas. Além claro da Chatabata em seguida querer a cassação do candidato, mass aí foi a cadeirada com amor tá de boa pelo jeito...",2024-09-16T16:22:24.575Z,0,0,3,jefersonlt90.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:o5eojseysv6wrfno3lybybac/bafkreie5zub56vcg2vg67wirtg5nzsaj4faqclcjedqbpjq5do4626ntwu@jpeg,did:plc:o5eojseysv6wrfno3lybybac
at://did:plc:537k6xecf5rbmweaih65kcdi/app.bsky.feed.post/3l4buwfnxmo26,bafyreigz2kehb4oih4xquvbv2ndrh56b4pdbgsmbzob4jcgre2bizs2q5a,vou votar na chatabata,2024-09-16T16:04:02.806Z,0,0,0,emikka3.bsky.social,gamel,https://cdn.bsky.app/img/avatar/plain/did:plc:537k6xecf5rbmweaih65kcdi/bafkreibdbvub5wcmsm3zfqyxgxl6cuynpzwbfji6zmy3mvakdjrvu2vxru@jpeg,did:plc:537k6xecf5rbmweaih65kcdi
at://did:plc:pxxzkmwknslytbtkwvvgziis/app.bsky.feed.post/3l4bmnnggct2m,bafyreiclatzxcrvj6stuq4pevha4aonhwmf2q74ogycgzindi4htbkk7ye,"Sim, o seu Gumercindo 
porteiro do prédio também disse que iria votar na Chatabata porque lembrava uma netinha dele, mas deu dó do moço que levou uma cadeirada e repensou o seu voto, disse que agora vai fazer o M também...

Taí Dapena, conseguu, 
agora vai ser no 1T

Pablo Marçal SP 🇧🇷",2024-09-16T13:35:56.388Z,0,0,2,getuliosantana.bsky.social,Getúlio Santana 🇧🇷,https://cdn.bsky.app/img/avatar/plain/did:plc:pxxzkmwknslytbtkwvvgziis/bafkreiaksn7dduwakd6ezmaxcma7n2c7evizgnw3sgaciit72iycy2vbaq@jpeg,did:plc:pxxzkmwknslytbtkwvvgziis
at://did:plc:2ubukrqfsigani5tt4uiv4e7/app.bsky.feed.post/3l4bl3lpnm32i,bafyreigtli2ghhu4km2bvoooe765nxgrkiclq2imbyud4rrvb73c4oeowq,"Esses  debates para a prefeitura de São Paulo 
Parece muito com a minha 5a série, no meu tempo de escola 
Marçal é o engraçadinho que inventa apelido 
Chatabata, dapena, cheirador de pó 
Falta maturidade para governar a cidade de são Paulo",2024-09-16T13:07:58.153Z,0,0,0,nicturci.bsky.social,Nic ,https://cdn.bsky.app/img/avatar/plain/did:plc:2ubukrqfsigani5tt4uiv4e7/bafkreidzezeajeolxkbgo5ouodktdqidiwsdpmisbhflw72wvy5wlw4eue@jpeg,did:plc:2ubukrqfsigani5tt4uiv4e7
at://did:plc:d575nsvuo677q6mbs7evdjdr/app.bsky.feed.post/3l4b56s45lk25,bafyreidlzobppqbr3qjmnvdxpboz3mcplby65wjobng5zumlrrpetk57nu,"Agora tudo que eu quero é a ChaTabata apresentando um linha direta SÓ sobre essa cadeirada. Depoimento de quem manufaturou a cadeira, entrevista com mosaico do cara que colocou a cadeira naquela posição…",2024-09-16T08:59:14.349Z,0,0,0,mazzei.bsky.social,(╯°□°）╯︵ ᴉǝzzɐW@,https://cdn.bsky.app/img/avatar/plain/did:plc:d575nsvuo677q6mbs7evdjdr/bafkreiept3u6shqxxuxvq57i5zwxnsenayemtjc7eba5yossaxpxodm4xi@jpeg,did:plc:d575nsvuo677q6mbs7evdjdr
at://did:plc:ypwkvr2uhxy2dpbsvpajzaiu/app.bsky.feed.post/3l4aoxl2xyk2c,bafyreietitutszwgvgscplkkd6hntbfsq6a6lq6vuio2pc3cdspwo4y2ou,o unico acerto deste marçal foi chamar a tabata de chatabata porque esta bixa eh chata mesmo!,2024-09-16T04:44:39.389Z,0,0,2,caiakito.bsky.social,carluxa,https://cdn.bsky.app/img/avatar/plain/did:plc:ypwkvr2uhxy2dpbsvpajzaiu/bafkreif72olb3lirehuzckztitrg5qzklyev25bysnho4hux5bag77e32i@jpeg,did:plc:ypwkvr2uhxy2dpbsvpajzaiu
at://did:plc:7iynpuvglufhvqykokeacjqh/app.bsky.feed.post/3l4alto7qrt2o,bafyreicde3ny6aks7isx2zdspye6fx4rbtaxqrzo5u2sf4jtkvirtuj6wy,"Ai Boulos não vem com essa de bom moço nao, pra ganhar eleição tem q aparecer de alguma maneira (nao necessariamente dando cadeiradakkk), a chatabata ta dando o nome nos videos contra o Marçal e vc nem assunto é, eles nem estão lembrando de você no rolê",2024-09-16T03:48:47.577Z,0,0,0,mila-laland.bsky.social,milena,https://cdn.bsky.app/img/avatar/plain/did:plc:7iynpuvglufhvqykokeacjqh/bafkreibcx4azhdswwbs3dxizcm772brg7kuyfsmce3auf665o4pdbowlam@jpeg,did:plc:7iynpuvglufhvqykokeacjqh
at://did:plc:ntlvksboqcycllilondm5crv/app.bsky.feed.post/3l4akp7xxfk2r,bafyreid2erunc2urola7i3zwlu3warcgniofpjazj2satmkmusru7j7nfy,"Lembro a prefeitura 2000 daqui, Marta, Enéas e Maluf trocando elogios kkkk........ sem Datena e Marçal  seria aguentar a Chatabata, Boulos e Nunes trocando tricô.",2024-09-16T03:28:14.381Z,0,0,1,willian406.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:ntlvksboqcycllilondm5crv/bafkreifcxyox7ty2qcfd2d72y4rcu4sdj4uqgq7y6dexpnwkix75btao4m@jpeg,did:plc:ntlvksboqcycllilondm5crv
