did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:5egflzrw6hxaun47jmnaplld,siueiris.bsky.social,IRIS Center for Digital Humanities and Social Sciences,"The IRIS Center at SIUE is a place for students, faculty, and community members to collaborate on research, teaching, and community engagement in the digital humanities.

Southern Illinois University Edwardsville",234,292,30,2023-10-11T22:24:00.361Z,2024-01-20T07:36:47.789Z
