did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:6x2th4op7zllf3x2pb4pkadk,bfeministapsol.bsky.social,Bancada Feminista PSOL 50900,"♀️ Candidatura coletiva e feminista a vereadora - Vote 50900  
🚩Mandatas coletivas na Câmara Municipal de SP e Alesp. 
✊🏾 Mais votadas do Brasil, com 259.771 votos em 2022.",880,3,108,2024-08-31T13:48:14.809Z,2024-08-31T14:33:38.706Z
