did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:hbzizivymev65z23xudzmtmg,keitlimasp.bsky.social,Keit Lima ,"✊🏿 Vote Keit 50300 para colocar a Favela no Orçamento em São Paulo
🧑🏿‍🦱 Preta, Nordestina, Favelada e com 5 Diplomas 🎓
🗳️ 36.676 votos em 2022",200,23,27,2024-09-19T16:57:37.208Z,2024-09-19T17:04:14.611Z
