did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:ljp774cdpg4l6ezmso6pgphr,martasuplicy.bsky.social,Marta Suplicy,Candidata à vice-prefeita de São Paulo e considerada a melhor prefeita de São Paulo nos últimos 40 anos. #AmorPorSaoPaulo,2044,5,69,2024-09-01T20:10:02.596Z,2024-09-16T03:37:51.106Z
