reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:ir7i4xqhkotg743rafa6dc6t/app.bsky.feed.post/3kqvvdx6gyk27,bafyreiekqyydy37kb3qk7xo2dlgl2ftbzw6ve6fg2knznvyirh34hnmfbq,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3kqvi53mwel23,"🌵PL 3144/2021 institui a região do Vale do Panema (SP) como Área Especial de Interesse Turístico. A região gera empregos através do turismo e será preservada do ponto de vista cultural e ambiental. 

📸 Ricardo Stuckert","Um salve ao Nosso Trezidente @Lulaoficial.bsky.social , um gigante, uma lenda viva.
Uma #ChuvaDeLula abençoada para todos.
#EstouComLula 
#LulaTemRazão

E #SemAnistia para golpista nenhum.",2024-04-24T22:02:32.977Z,0,0,2,2024-04-24T22:02:32.807Z,pogonatus.bsky.social,🚩Pogonatus🇧🇷🇯🇴🏹 ,did:plc:ir7i4xqhkotg743rafa6dc6t
at://did:plc:gooxuwapl4i3pnqwgux2csfj/app.bsky.feed.post/3kqw5gmzcy72j,bafyreiesdkod5wyqllosbh6v2dd5kwn7i5snyz5hjn75ubxmjnxncj2rli,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3kqvi53mwel23,"🌵PL 3144/2021 institui a região do Vale do Panema (SP) como Área Especial de Interesse Turístico. A região gera empregos através do turismo e será preservada do ponto de vista cultural e ambiental. 

📸 Ricardo Stuckert","Lula: ""A humanidade não precisa de guerra, precisa de emprego, de educação. Por isso que eu fico triste de estar aqui falando de guerra e não de paz, de amor, de desenvolvimento.""",2024-04-25T00:27:12.161Z,0,0,3,2024-04-25T00:27:12.161Z,reboucas2024.bsky.social,Estevam Sampaio Rebouças,did:plc:gooxuwapl4i3pnqwgux2csfj
at://did:plc:azulblcnf4rnygq74g6usshs/app.bsky.feed.post/3kqwpzcw43v27,bafyreifny472b736pcv55splftk3htw2f6xb35qejzbds7bjqtobr7eyci,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3kqvi53mwel23,"🌵PL 3144/2021 institui a região do Vale do Panema (SP) como Área Especial de Interesse Turístico. A região gera empregos através do turismo e será preservada do ponto de vista cultural e ambiental. 

📸 Ricardo Stuckert",Mim sigam aqui obrigado ☺️,2024-04-25T05:59:45.524Z,0,0,1,2024-04-25T05:59:45.524Z,leandrodamidia.bsky.social,Leandrinho da midia😎,did:plc:azulblcnf4rnygq74g6usshs
at://did:plc:2co4f7avhr6h4pllygaovubz/app.bsky.feed.post/3l3eoo54w2x2g,bafyreif4l2v2eliydq7w4mlbed4dclempq5ovf52uc4fm7ynzm4ecqjrfm,at://did:plc:a5o5pa6imrd52s627zq63zgz/app.bsky.feed.post/3kqvi53mwel23,"🌵PL 3144/2021 institui a região do Vale do Panema (SP) como Área Especial de Interesse Turístico. A região gera empregos através do turismo e será preservada do ponto de vista cultural e ambiental. 

📸 Ricardo Stuckert",🚩🙏,2024-09-05T01:24:50.400Z,0,0,0,2024-09-05T01:24:50.400Z,luizpa31.bsky.social,@LUIZPA31,did:plc:2co4f7avhr6h4pllygaovubz
at://did:plc:whlo2tap7udbs7pgzf6oauom/app.bsky.feed.post/3l3vigtrlnj24,bafyreifowznfzmi2korve4y2cuxmwzddnaamrgpcuuxf4fevf5ruwlcrxe,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kqj3pp5zhk2t,"Somar por Goiânia, é um movimento que busca unir forças para transformar a cidade. Goiânia clama por atenção, e embora esteja abandonada, não está esquecida. Precisamos somar nossos esforços para mudar essa realidade. Juntos, podemos fazer a diferença.",#LulaDemocraciaViva,2024-09-11T17:48:38.151Z,0,0,0,2024-09-11T17:48:38.151Z,marlenebr.bsky.social,"@marlenebr.bsky.social, esquerdista, votei  Lula, Haddad , Dilma",did:plc:whlo2tap7udbs7pgzf6oauom
at://did:plc:df6mmomihkzyqjz6ok5mjpbh/app.bsky.feed.post/3kqraofexez2i,bafyreicunq6uczf4rxrqfwnemcclq5si4k5cxp6qcwwhpbpnp6egcrjztq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kqj3pp5zhk2t,"Somar por Goiânia, é um movimento que busca unir forças para transformar a cidade. Goiânia clama por atenção, e embora esteja abandonada, não está esquecida. Precisamos somar nossos esforços para mudar essa realidade. Juntos, podemos fazer a diferença.","Morei nessa cidade, amo essa cidade. Que você cuide bem dela!🤝",2024-04-23T01:41:57.846Z,0,0,1,2024-04-23T01:41:55.610Z,neydobem.bsky.social,Ney do Bem!🚩,did:plc:df6mmomihkzyqjz6ok5mjpbh
at://did:plc:ppmfkrkzgquvhbmk56yxvnkc/app.bsky.feed.post/3kqfrqpik272d,bafyreiassgcdr3cv2s4bugwquxi5xlvjdjsqmfq43lgzkrthracd2esv7e,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kqecrthtak2p,"Audiência com o Ministro do Desenvolvimento Agrário, Paulo Teixeira, juntamente com o Superintendente do MDA Goiás, Waldir Misnerovic. Durante a reunião, discutimos ações para combater a fome no nosso estado. Vamos trabalhar em conjunto para garantir que nenhuma pessoa em Goiás passe fome.","Seguindo, que bom ter voce por aqui. 1️⃣3️⃣",2024-04-18T12:15:30.673Z,0,0,0,2024-04-18T12:15:30.112Z,tiba2022.bsky.social,Tiba2022,did:plc:ppmfkrkzgquvhbmk56yxvnkc
at://did:plc:cvqirq6coo77og6zpisjswsp/app.bsky.feed.post/3kqob46ecvt2z,bafyreibkpdifdfshkri5tilcftw2kjmqqgkk6nqfq3qfirmadiyv47oquq,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kqecrthtak2p,"Audiência com o Ministro do Desenvolvimento Agrário, Paulo Teixeira, juntamente com o Superintendente do MDA Goiás, Waldir Misnerovic. Durante a reunião, discutimos ações para combater a fome no nosso estado. Vamos trabalhar em conjunto para garantir que nenhuma pessoa em Goiás passe fome.",,2024-04-21T21:11:38.546Z,0,0,3,2024-04-21T21:11:38.546Z,thomas1949.bsky.social,Mario Thomas Garfias 🇨🇱🇧🇷🇯🇴🍉🫒🗝️ 🕊️,did:plc:cvqirq6coo77og6zpisjswsp
at://did:plc:xn5cja2cotnc5niqdamxayki/app.bsky.feed.post/3kq6mwefhnf2n,bafyreifqasjobmrmmjqw2x5yxim2qlp77lhprlo4342cglgu3g7jvay34y,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kpxvrecpfd22,"Mulheres unidas com Delegada Adriana Accorsi  💪🏽

Dia 13 de Abril, no diretório municipal do PT em Goiânia, participe do nosso encontro de mulheres reunidas para debater política e fortalecer nossa voz e as nossas propostas para somar na nossa Pré-Candidatura a prefeitura de Goiânia. Vamos juntas!",Te achei ❤️,2024-04-15T16:00:32.645Z,0,0,0,2024-04-15T16:00:32.645Z,romulobdias.bsky.social,Romulo Dias,did:plc:xn5cja2cotnc5niqdamxayki
at://did:plc:qm2322j6q2ecowou6w6rbmn3/app.bsky.feed.post/3kq6yhf4ush23,bafyreihf4migor662bugwl44rpyg2cf22n63elzijwein76mwahaqosezy,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kpxvrecpfd22,"Mulheres unidas com Delegada Adriana Accorsi  💪🏽

Dia 13 de Abril, no diretório municipal do PT em Goiânia, participe do nosso encontro de mulheres reunidas para debater política e fortalecer nossa voz e as nossas propostas para somar na nossa Pré-Candidatura a prefeitura de Goiânia. Vamos juntas!",🌻 que bom você por aqui 😊💙🫂,2024-04-15T19:26:54.316Z,0,0,0,2024-04-15T19:26:54.316Z,rubiaresende.bsky.social,RúBia® 🦋,did:plc:qm2322j6q2ecowou6w6rbmn3
at://did:plc:66d4myypwtzbuvibzvhskqcj/app.bsky.feed.post/3kq6ftn2oxc2c,bafyreiawijy2hzv6lgtyemckwh7isnsb3xvoojokp2vopd3qaujvou4nva,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kpxvrecpfd22,"Mulheres unidas com Delegada Adriana Accorsi  💪🏽

Dia 13 de Abril, no diretório municipal do PT em Goiânia, participe do nosso encontro de mulheres reunidas para debater política e fortalecer nossa voz e as nossas propostas para somar na nossa Pré-Candidatura a prefeitura de Goiânia. Vamos juntas!","Que felicidade e grande satisfação encontrar a Sra por esta Rede Social. Permaneçamos juntos e fortes na defesa da democracia e no enfrentamento à extrema-direita.

#Democracia #ContraOFascismo #FreePalestine #PalestinaLivre

Lista dos políticos de esquerda e progressistas: bsky.app/profile/did:...",2024-04-15T13:53:44.848Z,0,0,0,2024-04-15T13:53:44.848Z,beto1berto.bsky.social,Beto,did:plc:66d4myypwtzbuvibzvhskqcj
at://did:plc:2co4f7avhr6h4pllygaovubz/app.bsky.feed.post/3l3eoqkc7ab2b,bafyreig5syhhomb2cwehiir5xqdzxry2zzladrdy7hidkr2pcqgpkdzq44,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kpxvrecpfd22,"Mulheres unidas com Delegada Adriana Accorsi  💪🏽

Dia 13 de Abril, no diretório municipal do PT em Goiânia, participe do nosso encontro de mulheres reunidas para debater política e fortalecer nossa voz e as nossas propostas para somar na nossa Pré-Candidatura a prefeitura de Goiânia. Vamos juntas!",Sucesso Dr Adriana aqui blue.,2024-09-05T01:26:11.306Z,0,0,0,2024-09-05T01:26:11.306Z,luizpa31.bsky.social,@LUIZPA31,did:plc:2co4f7avhr6h4pllygaovubz
at://did:plc:2co4f7avhr6h4pllygaovubz/app.bsky.feed.post/3l3eop3lozt2i,bafyreie5x6g2oagwj4jm5fhlaeznovky6fmobo6copld3dya5rvbgbdgma,at://did:plc:agqlly3ozuluq2dbmy47c2x3/app.bsky.feed.post/3kpxvrecpfd22,"Mulheres unidas com Delegada Adriana Accorsi  💪🏽

Dia 13 de Abril, no diretório municipal do PT em Goiânia, participe do nosso encontro de mulheres reunidas para debater política e fortalecer nossa voz e as nossas propostas para somar na nossa Pré-Candidatura a prefeitura de Goiânia. Vamos juntas!",🚩🙏,2024-09-05T01:25:22.336Z,0,0,0,2024-09-05T01:25:22.336Z,luizpa31.bsky.social,@LUIZPA31,did:plc:2co4f7avhr6h4pllygaovubz
