did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:zvp5lzaordd76s6oo2ytczwr,camilajarams.bsky.social,Camila Jara,"🗳️ Candidata a prefeita de Campo Grande | PT 13 🌟
💪🏽Ativista pelos direitos humanos e combate às desigualdades",194,49,12,2024-09-09T20:59:03.621Z,2024-09-09T21:08:14.424Z
