did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:y2gvexbtq7paw2jr44xv63ym,vivireispsol.bsky.social,Vivi Reis 50500,"Vereadora eleita de Belém 50500 ☀️. Amazônida, feminista, socialista, bissexual e trabalhadora da saúde. ",712,31,42,2024-08-31T14:37:51.406Z,2024-10-07T14:31:39.306Z
