did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:z2n3s7udixlxk7jejf7pmhxp,betabastos.bsky.social,Beta Bastos,"✊Feminista
✊Ativista pela Democracia ",12705,12510,1079,2024-04-08T18:29:23.879Z,2024-10-06T20:53:25.606Z
