did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:nhpqbusdj3634vutkdsfgaxp,camilavaladaopsol.bsky.social,Camila Valadão ,"CANDIDATA A PREFEITA DE VITÓRIA 5️⃣0️⃣☀️

Assistente Social, mãe do Chico e Deputada Estadual mais votada da história do Espírito Santo.

https://linktr.ee/CamilaValadao",1564,13,86,2024-09-02T19:43:24.500Z,2024-09-23T16:36:38.408Z
