reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l5ph6lbpu72f,bafyreib4fo3t4dsyymfw2ivbjmlgvoapymiky5gf64hmkcwozntpg3qvae,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l5ph6a7ilz2l,"Toda a minha solidariedade a @tainadepaularj que, na noite de ontem 3/10, sofreu um novo atentado contra a sua vida e de sua equipe, após serem alvejados a tiros no Rio de Janeiro.",daniportelapsol.bsky.social,"Esse é mais um episódio de violência contra mulheres negras na política, e ao seu direito de existir e ocupar esses espaços de poder. Nós não seremos interrompidas! 

É necessário negritar, que Tainá é uma mulher negra, LGBTQIA+ e  ativista defensora dos direitos humanos.",2024-10-04T19:00:32.505Z,0,0,2,2024-10-04T19:00:32.505Z,daniportelapsol.bsky.social,Dani Portela,did:plc:p6b4faz7zs56d2gx4euxsln2
at://did:plc:h4kaoijlyycm5vw5wjhhan4m/app.bsky.feed.post/3l3saz5mudh2j,bafyreidgjyqlkmnp5qvkc6cij4s6tnqf4qg5aymybt7vrplsp6lldrtwda,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3r4b5ptv225,"Da mesma forma, lamento e torço por uma rápida recuperação do filho de Veia de Aprígio, candidata a prefeita de Surubim, Neto de Veia, que sofreu um atentado e foi atingido por dois tiros no último fim de semana.",daniportelapsol.bsky.social,É assustador a frequência desses casos em PE,2024-09-10T10:57:43.653Z,0,0,0,2024-09-10T10:57:43.653Z,dudinices.bsky.social,Maria ,did:plc:h4kaoijlyycm5vw5wjhhan4m
at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3r4bmgoc42v,bafyreic2sfanffz7znm4fmz3uvkjryzzkdunydfqnt45ekq3mx6y346oei,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3r4aoedhe2w,"Quero me solidarizar ao candidato a vereador pelo PT em Jaboatão, Iran Lins, assim como a sua família, alvo de ameaças de morte na madrugada desta segunda.",daniportelapsol.bsky.social,Espero que as autoridades competentes cheguem o quanto antes aos autores desses crimes. O ódio e a violência não combinam com a democracia.,2024-09-10T00:00:19.519Z,0,0,3,2024-09-10T00:00:19.519Z,daniportelapsol.bsky.social,Dani Portela,did:plc:p6b4faz7zs56d2gx4euxsln2
at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3r4b5ptv225,bafyreih33m4erndgt263toq7xeakj723vuq3u63ssty35qgv2w3jhvmboy,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3r4aoedhe2w,"Quero me solidarizar ao candidato a vereador pelo PT em Jaboatão, Iran Lins, assim como a sua família, alvo de ameaças de morte na madrugada desta segunda.",daniportelapsol.bsky.social,"Da mesma forma, lamento e torço por uma rápida recuperação do filho de Veia de Aprígio, candidata a prefeita de Surubim, Neto de Veia, que sofreu um atentado e foi atingido por dois tiros no último fim de semana.",2024-09-10T00:00:04.095Z,1,0,2,2024-09-10T00:00:04.095Z,daniportelapsol.bsky.social,Dani Portela,did:plc:p6b4faz7zs56d2gx4euxsln2
at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3izjjt4bx2c,bafyreihldiu3q5s2sr55o733lljpqs7bedwut2gsdhlfag3dapfnigs67e,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3izj7s4fo22,"As denúncias que vieram à tona são graves e devem ser apuradas com todo rigor, garantindo a necessária escuta e o respeito pelas vitimas.",daniportelapsol.bsky.social,"Confio que as medidas que estão sendo tomadas pelo Presidente Lula, junto aos órgãos responsáveis por esse tipo de caso, são acertadas e irão assegurar que se faça justiça.",2024-09-06T18:49:45.889Z,0,0,0,2024-09-06T18:49:45.889Z,daniportelapsol.bsky.social,Dani Portela,did:plc:p6b4faz7zs56d2gx4euxsln2
at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3izj7s4fo22,bafyreieqfsgfulbxjgzqvgd3oe7fgld3vdqk5mujcrsjsw5oaxglukkybi,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3iziklkfv2e,"Nesse momento, quero expressar todo o meu apoio e solidariedade à ministra Anielle Franco e às demais mulheres vítimas dos episódios de violência noticiados ontem.",daniportelapsol.bsky.social,"As denúncias que vieram à tona são graves e devem ser apuradas com todo rigor, garantindo a necessária escuta e o respeito pelas vitimas.",2024-09-06T18:49:35.376Z,1,0,0,2024-09-06T18:49:35.376Z,daniportelapsol.bsky.social,Dani Portela,did:plc:p6b4faz7zs56d2gx4euxsln2
at://did:plc:3ui6y6idfdzsiwtqfwt5qh4i/app.bsky.feed.post/3l3gueq7aax2p,bafyreicoyaigql7gzohrejayxrjm5do4pktpbnblbmkfzkjnd2kiaovtta,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3ect7qwdh2e,"Quem vive mudando de lado é bolinha de ping-pong. ✊🏽🌻
#Dani50 #RecifeTáComEla #Eleições2024

👀 www.instagram.com/reel/C_gsNTy...",daniportelapsol.bsky.social,Ótima analogia 👏🏽👏🏽👏🏽,2024-09-05T22:12:15.305Z,0,0,0,2024-09-05T22:12:15.305Z,jclovis1970.bsky.social,João Clóvis ,did:plc:3ui6y6idfdzsiwtqfwt5qh4i
at://did:plc:uqdczobbhhpebx3p6bb7p7ld/app.bsky.feed.post/3l5elshihdn2z,bafyreidy4q3m7f4v6lk5wyfxxcpmnf6ylpysfbfonjio22lteymsxe7rxe,at://did:plc:p6b4faz7zs56d2gx4euxsln2/app.bsky.feed.post/3l3dyjzksrb2c,Oi! Chegando por aqui 🌻,daniportelapsol.bsky.social,Queria como minha governadora e prefeita ❤️,2024-09-30T11:23:55.998Z,0,0,0,2024-09-30T11:23:55.998Z,ricardohartmann.bsky.social,Ricardo Hartmann ,did:plc:uqdczobbhhpebx3p6bb7p7ld
