uri,cid,text,created_at,reply_count,repost_count,like_count,author_handle,author_display_name,author_avatar,author_did
at://did:plc:6aw47fmave2rjyqmp36rcy2d/app.bsky.feed.post/3l3sxb45iax24,bafyreiabxd6wveb2vnhkzbftkpcpcixymnf6pej3q6noqj4gst3cjqn3wi,"Chega a ser engraçado pensar que o Bolsonaro faz mais oposição ao Marçal do que o PRÓPRIO Boulos.

Única que tem batido de frente desse maluco é a Tábata, e ela é extremamente criticada dentro dessa galera que é afogada na própria soberba.",2024-09-10T17:35:53.554Z,1,0,1,johndafx.bsky.social,John,https://cdn.bsky.app/img/avatar/plain/did:plc:6aw47fmave2rjyqmp36rcy2d/bafkreiel6ayazcfbr2qfl6yrhcgvle2bnyrejho674v5focmbexcufzv2i@jpeg,did:plc:6aw47fmave2rjyqmp36rcy2d
at://did:plc:samia4hqjtj5ur5pt6jdumch/app.bsky.feed.post/3l3swvjch3423,bafyreibajwmuvueljuxholcdsrr7ako4kkayyk5m3kolyo55bz5u5rw5uu,eu tenho pra mim que joao campos e tabata amaral fazem o sexo mais chato do planeta,2024-09-10T17:29:24.339Z,0,0,0,sscfia.bsky.social,xof,https://cdn.bsky.app/img/avatar/plain/did:plc:samia4hqjtj5ur5pt6jdumch/bafkreibyy3hdixg52jqpmoctkclytvjbckkhgiyjdvfsthy57achcvdyse@jpeg,did:plc:samia4hqjtj5ur5pt6jdumch
at://did:plc:gnxezgwk26wi74hhes6kopxo/app.bsky.feed.post/3l3swnxdnk625,bafyreiedf2twdr2xrnlnwtggpkhshphhvqufyzyypbvt6nqph3hb7m7jt4,"Ver o inter especulado amanhã com o Gustavo Prado me deixa com o coração quentinho pq os 3 meias (Alanpa, Tabata e G Carvalho) ia ser um peso absurdo pro guri correr.",2024-09-10T17:25:10.564Z,0,0,0,chiappettaraul.bsky.social,Raul Chiappetta Silveira ,https://cdn.bsky.app/img/avatar/plain/did:plc:gnxezgwk26wi74hhes6kopxo/bafkreife62kjicyo4te4hqi7zpiqhcp5pet5hlgq7qunkm6mtdnqyrtjrm@jpeg,did:plc:gnxezgwk26wi74hhes6kopxo
at://did:plc:d2pubr4bm2orgo4fpinbyxxz/app.bsky.feed.post/3l3sw6uubvl2q,bafyreiaumcazwawfsfzg5jpllit6b4o5i5qb3kuc5i7hn67sxcri7wxioe,A Tabata é tão incrível que realmente não entendo pq tem gente na dúvida kkk votar em um cara q com envolvimento em quadrilha ou em uma mulher que passou em 6 das 10 melhores facul do mundoo,2024-09-10T17:16:44.682Z,0,0,0,jessns.bsky.social,jessicat,https://cdn.bsky.app/img/avatar/plain/did:plc:d2pubr4bm2orgo4fpinbyxxz/bafkreias4qjk7krak7pnt2e4mmrp5stndtskia2itk76rrf7245ioxflna@jpeg,did:plc:d2pubr4bm2orgo4fpinbyxxz
at://did:plc:v7bdm7jjnidah3p6v5gx3lgq/app.bsky.feed.post/3l3svycliqg2e,bafyreigimrjoukybrkun5fofjdp646wcwvqqiwzmai5ymrrepryzvbchce,A Tábata Amaral dá uma esperança boa mesmo que seja como oposição,2024-09-10T17:13:03.649Z,0,0,0,tangerinamarina.bsky.social,TangerinaMarina,https://cdn.bsky.app/img/avatar/plain/did:plc:v7bdm7jjnidah3p6v5gx3lgq/bafkreigbgvnbbtf4cwdivlb6elgdqqfl5x6ix5t6k5d6cqu33rvt7iillq@jpeg,did:plc:v7bdm7jjnidah3p6v5gx3lgq
at://did:plc:2ztasfz2gfjownyhmye2ngr7/app.bsky.feed.post/3l3sw6rfrpm62,bafyreibcagqxuvqnq57jhgypmboc4pnsdqc22glhabk7534mnxu4qdukea,"Sabatina de O Antagonista com candidatos começa com Tabata Amaral nesta terça, 10
Ricardo Nunes e Pablo Marçal também serão sabatinados nesta semana, com transmissão ao vivo no YouTube, às 19h30 […] 

[Original post on mastodon.social]",2024-09-10T17:12:14.000Z,0,0,0,antemar007.mastodon.social.ap.brid.gy,Antemar Mendes,https://cdn.bsky.app/img/avatar/plain/did:plc:2ztasfz2gfjownyhmye2ngr7/bafkreifwg6ec27ybh6kcjqflfvjvfcxq2hewc7mzth4h75lxt6m46t6b6i@jpeg,did:plc:2ztasfz2gfjownyhmye2ngr7
at://did:plc:23jiwcpuurauwqalr75sbugq/app.bsky.feed.post/3l3svhao6di2g,bafyreifd7sp4hs3ve2q3szugulqpmlce2zvawe4jrkz4wb2xtq63ovaxje,O uber acabou de falar q eu pareço a Tabata Amaral (??),2024-09-10T17:03:32.489Z,0,0,0,hellhage.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:23jiwcpuurauwqalr75sbugq/bafkreigpzai4ycmzhu2fqu4tls2qr6vewfkfmnkw72tx7guhj32bkoryam@jpeg,did:plc:23jiwcpuurauwqalr75sbugq
at://did:plc:ex72z56m6jwkl45codirhq3f/app.bsky.feed.post/3l3suveg2px26,bafyreifect7nbhiamapbvqc4hrwatl5u5odwml6xr45echazk2jgtwylxi,"Essa matéria embasou a Ação de Investigação Judicial Eleitoral de Tabata contra Marçal que causou a derrubada das contas. Na época, eu havia mapeado 50 perfis com milhões de visualizações de conteúdo pró-Marçal, mas no total as contas se contam aos milhares
oglobo.globo.com/politica/not...",2024-09-10T16:53:52.773Z,1,1,2,guiicaetano.bsky.social,Guilherme Caetano,https://cdn.bsky.app/img/avatar/plain/did:plc:ex72z56m6jwkl45codirhq3f/bafkreihjwphqhc2gr6q2rifjfog3wlbgicinp7hxfnj6d62z4omr35lsve@jpeg,did:plc:ex72z56m6jwkl45codirhq3f
at://did:plc:odox53ayxl4rz7p2tal2by7f/app.bsky.feed.post/3l3surjf5d62r,bafyreifie33pkc2kse2cz7yvowrkoch2lkwfsbkpatlrmxbaofaen4ypw4,Tabata do cone sul 🙄😕🤮,2024-09-10T16:51:21.787Z,1,0,1,luislz13.bsky.social,Luís 13🚩🇧🇷🇨🇳🇷🇺🇮🇷,https://cdn.bsky.app/img/avatar/plain/did:plc:odox53ayxl4rz7p2tal2by7f/bafkreihh7fpi5dsogfnjcawv4aj7g2lkzrewlu7rwxqi76usk57u2rxdqm@jpeg,did:plc:odox53ayxl4rz7p2tal2by7f
at://did:plc:ex72z56m6jwkl45codirhq3f/app.bsky.feed.post/3l3suncj67o27,bafyreicwybowyxdlqta4h6vciwd6eylq3bdgmcyrme5ntzyrfzjldtd6ku,"Por que isso importa? Porque os adversários veem nisso indício de crime de abuso de poder econômico. A campanha de Tabata Amaral pediu à Justiça Eleitoral que fosse aberta uma investigação contra a chapa de Marçal. Ele acabou com as contas supensas por causa disso, e há potencial para estrago maior.",2024-09-10T16:49:22.361Z,1,1,2,guiicaetano.bsky.social,Guilherme Caetano,https://cdn.bsky.app/img/avatar/plain/did:plc:ex72z56m6jwkl45codirhq3f/bafkreihjwphqhc2gr6q2rifjfog3wlbgicinp7hxfnj6d62z4omr35lsve@jpeg,did:plc:ex72z56m6jwkl45codirhq3f
at://did:plc:5lgho3oxhpxgfwmzg3njf6lq/app.bsky.feed.post/3l3suk3otxf2l,bafyreifkgqidlyeh2xzalqgvhig4fvbgrn3b4g5t3eaatpgf5bac6d7nau,"tu viu o filme ne??? eles dois lá tão sobrenatural de tanta química, o asta lá morrendo e msm assim preocupado com ela😭🤏🏻 tabata não ia fazer tudo isso a toa",2024-09-10T16:47:13.379Z,1,0,1,jijey.bsky.social,jijey 🎀,https://cdn.bsky.app/img/avatar/plain/did:plc:5lgho3oxhpxgfwmzg3njf6lq/bafkreia4zgmg3gkxr4on6rxzj7u5btxzffiwopxwob3oql4fjmbx3us4i4@jpeg,did:plc:5lgho3oxhpxgfwmzg3njf6lq
at://did:plc:mwkmso7gvsimjbrdwu35zgpm/app.bsky.feed.post/3l3sudc2zee2g,bafyreigac66gr6wnfxdeidxljni3vwl7ey5nu6spjdttncfldrj7ofrqq4,Tabata Amaral,2024-09-10T16:43:25.274Z,1,0,1,jhonnyjws.bsky.social,Jhonny,https://cdn.bsky.app/img/avatar/plain/did:plc:mwkmso7gvsimjbrdwu35zgpm/bafkreidg32i3ewiozxijsimtbsah77ova52enx23u3gir76rzzg6coosmu@jpeg,did:plc:mwkmso7gvsimjbrdwu35zgpm
at://did:plc:mtbdhfh6u6r6zjnbbmhbif3f/app.bsky.feed.post/3l3su2r4iaa2c,bafyreicdm4imcbhmjgio6gssguiqis6it4pbbpyvraeet3oksqm6kfdq2q,"o casal mais poderoso de Black Clover, se o Tabata não aproveitar isso....... eu não respondo por mim",2024-09-10T16:38:38.542Z,1,0,1,swankim20.bsky.social,BlackSwan 🦢,https://cdn.bsky.app/img/avatar/plain/did:plc:mtbdhfh6u6r6zjnbbmhbif3f/bafkreicoqotq6ivl4updyfutbe2the3omswlwdhjwmsagw7z5cjqmefrve@jpeg,did:plc:mtbdhfh6u6r6zjnbbmhbif3f
at://did:plc:adr6yqofr2zuveddpi6sbtnb/app.bsky.feed.post/3l3ssuhvt4s2g,bafyreibaax67imyz5jnly27snt5s5d3xp27gf7dulsae7uyj7uhwpj2oiu,Até pq eu acho que o interessa da Tábata é outro 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2024-09-10T16:17:14.219Z,0,0,1,filipemlima.bsky.social,Filipe,https://cdn.bsky.app/img/avatar/plain/did:plc:adr6yqofr2zuveddpi6sbtnb/bafkreibdu2hc3vaodpk7sy2kxk4ppmotd3trznzqun56lx6iogsscpamqu@jpeg,did:plc:adr6yqofr2zuveddpi6sbtnb
at://did:plc:226kerx4ev2utxmt2dnip6mu/app.bsky.feed.post/3l3ssbnsoav2h,bafyreieymuv2fg57sra3jflacrmb3s425ekknauyn35t5f6txz32ivrxxa,Black Clover n°35 (capítulos 348-358) de Yuki Tabata. Traducido por Judith Zamora. Publicado por Norma Editorial.,2024-09-10T16:06:41.838Z,0,0,0,ramonhernandez99.bsky.social,Ramon Bishop Foster Kinney Parker ,https://cdn.bsky.app/img/avatar/plain/did:plc:226kerx4ev2utxmt2dnip6mu/bafkreia7wbolrb4hpk74qlukc4revawfcrvxjbps2v224fwxstm5trkcwi@jpeg,did:plc:226kerx4ev2utxmt2dnip6mu
at://did:plc:phogjv2tw75yclab2v5suxjm/app.bsky.feed.post/3l3ss7o3mhz27,bafyreigzqpajvv2dwolgspjalfjiou3mmdllh77k7zj7tjjycrj5mreqf4,Kkkk mas a tabata disse isso mesmo ou foi só força de expressão,2024-09-10T16:05:36.178Z,2,0,1,silvianagata.bsky.social,Silvia,https://cdn.bsky.app/img/avatar/plain/did:plc:phogjv2tw75yclab2v5suxjm/bafkreidqyazrqsqiem7respt636vpf7hlnk3zgon3eefqv6zpjphftx35q@jpeg,did:plc:phogjv2tw75yclab2v5suxjm
at://did:plc:ongehsd2tr4u4n3d33u25hj6/app.bsky.feed.post/3l3srvxz6qt2e,bafyreifxpnamiujq6v5m2sg5debnmwqoldqn34um2rbizgksfywqqpu37m,porque enquanto a conciliação for impossível e os candidatos mais à esquerda de tabata continuarem tomando surra nas urnas... que fiquemos sentadas esperando a revolução,2024-09-10T16:00:11.701Z,0,0,0,gusprista.bsky.social,gus prista,https://cdn.bsky.app/img/avatar/plain/did:plc:ongehsd2tr4u4n3d33u25hj6/bafkreicgbyskdx7mqopmnvywkilwm5fgbvka6lrrw7c5mnfwptm7trzn5e@jpeg,did:plc:ongehsd2tr4u4n3d33u25hj6
at://did:plc:hihwfhuqzesyc7ebeyqaj6to/app.bsky.feed.post/3l3sqrppysb27,bafyreietzycot3oge2izsl3qgtyiqqratxhtdhcqoc5jmbdndvyrceu5qi,"verdade Tabata, pablo marçal é um bosta hipocrita mesmo…
Ta solteira?",2024-09-10T15:39:53.730Z,0,0,0,pacxz.bsky.social,leopac🤞🏼,https://cdn.bsky.app/img/avatar/plain/did:plc:hihwfhuqzesyc7ebeyqaj6to/bafkreigmzxkvzxxng3kpaxcm4cghrbru7nrs7wvnsw2cvuacijbgohurdm@jpeg,did:plc:hihwfhuqzesyc7ebeyqaj6to
at://did:plc:f3xh63qug5ndslredjx7mg5f/app.bsky.feed.post/3l3spbvtkcc2e,bafyreierynjcramqbiz2olxonmpk5o7buw3cznkerzgqlism34j5luclhm,Tábata? Kkkkkkk aquela que votou a favor da reforma da previdência? Kkkkkkkkkkkkk,2024-09-10T15:13:10.280Z,1,0,0,natscorpionqueen.bsky.social,Natasha 🦊,https://cdn.bsky.app/img/avatar/plain/did:plc:f3xh63qug5ndslredjx7mg5f/bafkreih4onpfphtdzirzcjroyy36ztjzmhouu65lcgwia55yh2qytj432a@jpeg,did:plc:f3xh63qug5ndslredjx7mg5f
at://did:plc:fd7bhodwer7v3q2u4la7k4ga/app.bsky.feed.post/3l3sp35yixp2c,bafyreiej74lc5ef26xuqtp72bxoibc2u5qr2yhmnci2tpzqwgygqd4gm3e,A Tabata votou a favor da reforma da previdência,2024-09-10T15:09:23.745Z,0,0,0,rigueiraevy.bsky.social,Evy Rigueira ,https://cdn.bsky.app/img/avatar/plain/did:plc:fd7bhodwer7v3q2u4la7k4ga/bafkreigesb5eyrhd23ry7kjyedmzfdnwvmxnlnqfeuzr3i44gbdcrdh2uq@jpeg,did:plc:fd7bhodwer7v3q2u4la7k4ga
at://did:plc:fd7bhodwer7v3q2u4la7k4ga/app.bsky.feed.post/3l3sp2mfoe226,bafyreigvwp7rni5b6yurscanxhv5xm5smmz77frys4vd3n74m2qiqwu3o4,A Tabata é contra os trabalhadores da educação.,2024-09-10T15:09:05.476Z,0,0,0,rigueiraevy.bsky.social,Evy Rigueira ,https://cdn.bsky.app/img/avatar/plain/did:plc:fd7bhodwer7v3q2u4la7k4ga/bafkreigesb5eyrhd23ry7kjyedmzfdnwvmxnlnqfeuzr3i44gbdcrdh2uq@jpeg,did:plc:fd7bhodwer7v3q2u4la7k4ga
at://did:plc:kl4u5tyshzrxe2qyfd7nmui2/app.bsky.feed.post/3l3soivpwwv2o,bafyreihozwdu4prcx5htzibuhqao4hypv6z5py5bvjq6theymp5fkn6nke,"Ter que ler em um grupo que Tabata é mesmo nível do Marçal, cancela a internet.",2024-09-10T14:59:10.511Z,0,0,1,otalibe.bsky.social,Tata ,https://cdn.bsky.app/img/avatar/plain/did:plc:kl4u5tyshzrxe2qyfd7nmui2/bafkreib7xzejh4fdtlvlgntptpmcvl3gmne4ad7uy6n4ycjddljxcmjgwi@jpeg,did:plc:kl4u5tyshzrxe2qyfd7nmui2
at://did:plc:rzjzvb42lkrh3gzaf55mt4si/app.bsky.feed.post/3l3soej75oc2m,bafyreihxyahsvyyvxbpkkinkj6kuzcobj4zjbbhcgb3ibvhqxlae6rj7ue,"Tabata, vc é centro esquerda e está mais perto da centro direita que dá extrema esquerda. Eu sou centro direita mas votaria em vc se fosse de SP, mas se os eleitores do PT já te acham de direita, imagina do PSOL!! E não é possível que só 10% dos paulistanos não sejam extremistas!!",2024-09-10T14:56:43.578Z,0,0,0,joaoacvieira.bsky.social,João Antonio ,https://cdn.bsky.app/img/avatar/plain/did:plc:rzjzvb42lkrh3gzaf55mt4si/bafkreiccyr42gsr3hvbm5ccjwokyxir7ipuvryfastohvkcke4un77lil4@jpeg,did:plc:rzjzvb42lkrh3gzaf55mt4si
at://did:plc:7hnr3obzpjo4popomzqbja6i/app.bsky.feed.post/3l3so4x54hh2k,bafyreieyzjcq3mujbmlnvaj4xhuin2bjrkfymvbklsp677b3pourinonpy,"Adorei a iniciativa Tabata, não esperava menos de você 💖  eu te acho incrível por isso e por muito mais.",2024-09-10T14:52:29.265Z,0,0,0,sabrino14681409.bsky.social,Roxinante Bilau,https://cdn.bsky.app/img/avatar/plain/did:plc:7hnr3obzpjo4popomzqbja6i/bafkreihqsjhfgs3hh3sz6ugtyqdrftl7caszg7tmzhmvxe2mpt4zfqy3km@jpeg,did:plc:7hnr3obzpjo4popomzqbja6i
at://did:plc:as6uue2rdbwcr7pip3trjzcr/app.bsky.feed.post/3l3snm25lsq2k,bafyreibtntznz2dxsuc274fcxlfqbxt6omnwuydcbvcpst6pifrnfet4vu,essa tabata candidata de sp parece muito uma inteligência artificial,2024-09-10T14:43:02.374Z,0,0,0,victorsnrocha.bsky.social,victor,https://cdn.bsky.app/img/avatar/plain/did:plc:as6uue2rdbwcr7pip3trjzcr/bafkreigkmzuvybuizehzudhtw37ggva2ysngzan4nm3j76p4teqte6r5ru@jpeg,did:plc:as6uue2rdbwcr7pip3trjzcr
at://did:plc:g3prpsi23c72evienqzeuufi/app.bsky.feed.post/3l3smu5oeio2l,bafyreiblyrrvslwwd3i4z7muuoj6jd3huenazg25gvpgmict7q2m7tfvkq,Tabata Amaral e João Campos namoram como assim,2024-09-10T14:29:38.340Z,0,0,0,caron1na.bsky.social,nina 🥦,https://cdn.bsky.app/img/avatar/plain/did:plc:g3prpsi23c72evienqzeuufi/bafkreidptl7yir2nhz4szupqjocjtj3s4g5iag35jtvhsacs7cskwvr3qm@jpeg,did:plc:g3prpsi23c72evienqzeuufi
at://did:plc:izcthjahlkkdpy5ovk7iorcn/app.bsky.feed.post/3l3sm7cahcs2j,bafyreifqyfcskyafgdbtghilsnlfgr7n4wj64k37biuinsmrucmu5kngwi,"Tabata, Eu confio em ti!",2024-09-10T14:17:59.321Z,0,0,0,jefersonapenas1.bsky.social,"Jeferson, apenas...",https://cdn.bsky.app/img/avatar/plain/did:plc:izcthjahlkkdpy5ovk7iorcn/bafkreihuvopggjnycfpjdwbcrilx63233dzzjtnnbqlhxzrv6mubbsmksq@jpeg,did:plc:izcthjahlkkdpy5ovk7iorcn
at://did:plc:zjjg7mcnj4ka2mbygapyrdeb/app.bsky.feed.post/3l3sm6q7hib25,bafyreifz2egsy7gf2msdiybfphngcbrgzbndcwoivcdp7syw2y4j4tw4uu,I was not familiar with Tabata Momoha's game until last night when she had this miracle shot against Fujisawa Satsuki to steal three and win the Saville Shootout in Edmonton,2024-09-10T14:17:42.413Z,1,0,1,suss2hyphens.bsky.social,Matt Sussman 🥌,https://cdn.bsky.app/img/avatar/plain/did:plc:zjjg7mcnj4ka2mbygapyrdeb/bafkreidhb3tbwfspyt5yoa5apoprxsnbaavkazbycnlfmqe5exppdmjucu@jpeg,did:plc:zjjg7mcnj4ka2mbygapyrdeb
at://did:plc:co2v7zmbndlhyhxmvmy37kyy/app.bsky.feed.post/3l3slwcqg5h2w,bafyreiffv3kn2dpob3bj65oc4te4qr7hxjfwskfe5nmujddkp6pqq5qom4,tabata amaral prostituta,2024-09-10T14:12:58.986Z,0,0,1,twisteirs.bsky.social,gabriel,https://cdn.bsky.app/img/avatar/plain/did:plc:co2v7zmbndlhyhxmvmy37kyy/bafkreigniragbahj7bqv2umdufcupy752i6aljb6r4gpf5gvee7empb7bm@jpeg,did:plc:co2v7zmbndlhyhxmvmy37kyy
at://did:plc:mtbdhfh6u6r6zjnbbmhbif3f/app.bsky.feed.post/3l3slnvd7va26,bafyreiez3tulugfhcng3wqucjaqqxaduil4nw4fw7ptw5d7aijlatzwmz4,eu esperei por uma mini declaração ou um beijinho e até isso o Tabata nos tirou 😭😭😭😭,2024-09-10T14:08:16.864Z,1,0,1,swankim20.bsky.social,BlackSwan 🦢,https://cdn.bsky.app/img/avatar/plain/did:plc:mtbdhfh6u6r6zjnbbmhbif3f/bafkreicoqotq6ivl4updyfutbe2the3omswlwdhjwmsagw7z5cjqmefrve@jpeg,did:plc:mtbdhfh6u6r6zjnbbmhbif3f
at://did:plc:ongehsd2tr4u4n3d33u25hj6/app.bsky.feed.post/3l3slhofop425,bafyreid2tp45mfzaeprl5ak7ulhp3cegtpjzrzje6hbtjsw6dainf7pzhm,"é... eu acho que só começaria a mudar se houvesse uma união maior dos ultra-ricos mais progressistas. o setor da faria lima que é aberto, ao menos, as pautas da tabata, por exemplo (que existe)

acontece que eles só se unem em candidaturas natimortas e não fazem mais porra nenhuma",2024-09-10T14:04:49.578Z,2,0,0,gusprista.bsky.social,gus prista,https://cdn.bsky.app/img/avatar/plain/did:plc:ongehsd2tr4u4n3d33u25hj6/bafkreicgbyskdx7mqopmnvywkilwm5fgbvka6lrrw7c5mnfwptm7trzn5e@jpeg,did:plc:ongehsd2tr4u4n3d33u25hj6
at://did:plc:a3aukvnfqrnn53huke756ltz/app.bsky.feed.post/3l3sl27dctv2m,bafyreia5quh7o7gmolka737kcktiepjw6rlgczzevxasd43s2f47nucmrm,"Eu entendi, Boulos que não entendeu que no ritmo que ele tá é capaz de a Tábata passar ele e deixar ele em quarto!😂",2024-09-10T13:57:15.826Z,1,0,0,mimebenetnash.bsky.social,Mime de Benetnash,https://cdn.bsky.app/img/avatar/plain/did:plc:a3aukvnfqrnn53huke756ltz/bafkreigvpyj2me7e4xi6w33g4h2e52e6xvaxkkqn4437kh5uol6bmadlza@jpeg,did:plc:a3aukvnfqrnn53huke756ltz
at://did:plc:ygohazzmgbnynqdbqcyv4j53/app.bsky.feed.post/3l3sklpst6q2q,bafyreigxfg5nf2wyn77c3atylk76hndcc33zpsqyfykqxudo4myy5v5agi,"“Que Seja Doce”, do GNT, tem nova jurada: Tábata Romero",2024-09-10T13:49:09.347Z,0,0,0,portaltvstreaming.com.br,Portal TV e Streaming,https://cdn.bsky.app/img/avatar/plain/did:plc:ygohazzmgbnynqdbqcyv4j53/bafkreicrex2rrlb43t7t7mpoewlbiu3fcc6bsg7kv44gjg4lnudki5xe7e@jpeg,did:plc:ygohazzmgbnynqdbqcyv4j53
at://did:plc:f2gukslhddfgjxefoeqeb2qc/app.bsky.feed.post/3l3skeacwa72x,bafyreidt5na64ps555ykpnm4bshqqvlgy4dtzamw3ect7jeu4jk2hhphmi,"eu já desisti de explicar pronuncia

um cara já me chamou da Tábata a conversa inteira e não vale a pena render",2024-09-10T13:44:58.076Z,1,0,1,taliautsch.bsky.social,tália,https://cdn.bsky.app/img/avatar/plain/did:plc:f2gukslhddfgjxefoeqeb2qc/bafkreifxq4qskate3pirevjtca6fh5h2wwyp6rhpegdvexbh5vn2sp5glm@jpeg,did:plc:f2gukslhddfgjxefoeqeb2qc
at://did:plc:nmni36vrials3fjmrm4ykhll/app.bsky.feed.post/3l3sjzqhg6d27,bafyreictbma7rqb4wkr5cvb4fsw54wkh5vbxgvepv4awi3pqtrxdxnwn3i,O mercado já precificou a vitória dele. Acredito que os votos de segundo turno herdados da Tabata e Datena vão em maioria para ele. Infelizmente.,2024-09-10T13:39:06.992Z,1,0,1,danielsousa1.bsky.social,Daniel Sousa,NA,did:plc:nmni36vrials3fjmrm4ykhll
at://did:plc:waozmcbbpszjiz4roseq4miv/app.bsky.feed.post/3l3sjqzsfou2r,bafyreihoph3gfjpjp57bynbrpkuhqfk7ic4uk65jehc2efep4qgef6tffy,"Obrigada, Tabata! 🥰",2024-09-10T13:34:15.036Z,0,0,1,ksuetomoreira.bsky.social,⭕ Karol Sueto Moreira 🚂,https://cdn.bsky.app/img/avatar/plain/did:plc:waozmcbbpszjiz4roseq4miv/bafkreicw2turo7njxqaatmywbdi4r53dxcvezhkcq5wytb6iqrcki4lrby@jpeg,did:plc:waozmcbbpszjiz4roseq4miv
at://did:plc:lcx5qaj5jdaeqx4v2crquncg/app.bsky.feed.post/3l3sha3pfik2i,bafyreidjhf32ljkgi34pjuiidyderl56nugrgp44rlcylffdttjdrtln7e,"Se entrar pra política tem público alvo garantido

Ganharia da Tábata e tiraria votos de Maçal",2024-09-10T12:49:00.692Z,0,0,0,alexmunizoli.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:lcx5qaj5jdaeqx4v2crquncg/bafkreiakhfutadpkobqqaqilkhiwu5mzl22d4k3gbvi3bfarinfl2vuubu@jpeg,did:plc:lcx5qaj5jdaeqx4v2crquncg
at://did:plc:mtbdhfh6u6r6zjnbbmhbif3f/app.bsky.feed.post/3l3sh7icqe72k,bafyreickvhlcztxpboqxb7ya5wopfa4isynzjf6yypren7r2ll2jkfgnmq,"se não acontecer, eu msm caço o Tabata",2024-09-10T12:48:38.510Z,1,0,1,swankim20.bsky.social,BlackSwan 🦢,https://cdn.bsky.app/img/avatar/plain/did:plc:mtbdhfh6u6r6zjnbbmhbif3f/bafkreicoqotq6ivl4updyfutbe2the3omswlwdhjwmsagw7z5cjqmefrve@jpeg,did:plc:mtbdhfh6u6r6zjnbbmhbif3f
at://did:plc:7pbyau3wejo6dzcyfzgdcqgw/app.bsky.feed.post/3l3sh2dn76m2q,bafyreifsrb6nq5dxvxqpprww7c2ibnbu3xfz523izduw7rgnokpnai2oay,"chamar a Tabata Amaral de ""chatabata"" mostra claramente que a pessoa não quer alguém sério, mas um bobo da corte animador de torcida.

não a toa esse mesmo povo aplaudia o Paulo Guedes (e seus trilhões imaginários) e vota no Pablo Marcola (com seu fálico prédio de 1km de altura)",2024-09-10T12:45:46.257Z,0,0,0,rholi.bsky.social,rho 🌐,https://cdn.bsky.app/img/avatar/plain/did:plc:7pbyau3wejo6dzcyfzgdcqgw/bafkreialp3gnnkbc3zhmw7rivio6gpp53muhhoim6o5xhbx5swtdjwe53m@jpeg,did:plc:7pbyau3wejo6dzcyfzgdcqgw
at://did:plc:rjmv6df5bjixzso3ex5css6n/app.bsky.feed.post/3l3sfmsyfx62c,bafyreih3cpxu7otj6xxgxsfx7ybyyl4o67zqcsedvmdzqags3qgiespeg4,achando podre essa ideia de propaganda conjunta entre tabata e joao.. sua racha NAO vai levar o primeiro turno,2024-09-10T12:20:18.907Z,0,0,0,solinhoo.bsky.social,solinho,https://cdn.bsky.app/img/avatar/plain/did:plc:rjmv6df5bjixzso3ex5css6n/bafkreigeghedbtoiy6iyqyvwhvkdvcceogcmkqb24i3siiino5p6m4unhu@jpeg,did:plc:rjmv6df5bjixzso3ex5css6n
at://did:plc:eiznqvmqxicj6mg2vr56mjax/app.bsky.feed.post/3l3seu6acar2w,bafyreif77i6kzht25ktqiaglktqsz4lsgmdiijoboipsginnvi3ed24l3u,o mendigo da rua do meu trabalho é muito engraçado ele parece um npc todo dia fica repetindo alguma coisa  hj ele parou um cara e falou boulos vou votar em vc ai passou uma mulher ele falou tabata vou votar em voce kkkkkkmkkkkkkkkkkk,2024-09-10T12:06:31.316Z,0,0,0,manuisaway.bsky.social,ela,https://cdn.bsky.app/img/avatar/plain/did:plc:eiznqvmqxicj6mg2vr56mjax/bafkreifxz6ervjpqjodfjphi7ahs547g6awexlmvipvexwtjam4gkn3s6u@jpeg,did:plc:eiznqvmqxicj6mg2vr56mjax
at://did:plc:m2zq3dumvndtvx3hituoq3x2/app.bsky.feed.post/3l3setrt47j2k,bafyreidenan6pw7lf7i4fsgcykfnwkbyc4552curhlut4jfypvtdp3yony,nao para de aparecer edit da tabata amaral pra mim EU NAO GOSTO DE VOCE,2024-09-10T12:06:17.871Z,0,0,0,nevasc4.bsky.social,isa,https://cdn.bsky.app/img/avatar/plain/did:plc:m2zq3dumvndtvx3hituoq3x2/bafkreihqn3vtkiu4jgvuj7e5l4n63xwavjeqtfwofy7gqdjj6xlau7jhqu@jpeg,did:plc:m2zq3dumvndtvx3hituoq3x2
at://did:plc:mr6oszkfbuf6c24wyzqlkep5/app.bsky.feed.post/3l3seeo5tvk23,bafyreibsxqyvt5kzorf3jz4q4pvijijsrps5u72gbmksb5s3rw7lzsaolq,off: eu faria a Tábata Amaral,2024-09-10T11:57:50.863Z,1,0,0,melolorenaakjk.bsky.social,cadê o loló Huỳnh Việt Trang,https://cdn.bsky.app/img/avatar/plain/did:plc:mr6oszkfbuf6c24wyzqlkep5/bafkreibhxv5hmygcawl64yyy4smvuxhmdqv4t6jjhxjhp5smndl6qhvjni@jpeg,did:plc:mr6oszkfbuf6c24wyzqlkep5
