did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:jvaauryzuvqbfhbhgrryb22r,acarolinaiara.bsky.social,Carol Iara,"✊🏿 Co deputada da Bancada Feminista na ALESP
📌 Obrigada pelos 20 mil votos para vereadora
☀️ Time Boulos Prefeito 50
🌈 Mulher negra, travesti, intersexo e positHIVa
🌿🏳️‍⚧️ Orgulho, Axé e Luta
🔗 Outro",2135,228,323,2024-09-01T20:46:23.499Z,2024-10-08T14:03:01.110Z
