did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:r3y5ri4k7zifoimmi2v5vanh,quilomboperiferico.bsky.social,Quilombo Periférico,"Mandata Coletiva de vereadora em São Paulo
Por uma SP sem racismo

Vote 5️⃣0️⃣0️⃣2️⃣0️⃣ ✊🏿

linktr.ee/mandataquilomboperiferico
",36,5,13,2024-09-10T04:11:21.418Z,2024-09-10T05:32:38.018Z
