reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:5tgupruh3dalw3sq2v32l5ij/app.bsky.feed.post/3l5ptae5yas25,bafyreic3x4abbyrcsd6xqyrsqv6vd33zdzvzz3hcc33yj4vfdrmjxdw7ae,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,sinto muito!,2024-10-04T22:36:17.035Z,1,0,1,2024-10-04T22:36:17.035Z,arianerrs.bsky.social,ariane 🇵🇸,did:plc:5tgupruh3dalw3sq2v32l5ij
at://did:plc:57ctamkl76eqgeq4if3haabo/app.bsky.feed.post/3l5nll3vk6525,bafyreihlj7z5hfrakorh4lkxk3xi42di7d2p2dzq5j3lstgr4llkyizix4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social, Essa violência política já passou dos limites. Minha solidariedade a você candidata.,2024-10-04T01:13:48.107Z,0,0,0,2024-10-04T01:13:48.107Z,koomunarevoltado.bsky.social,Koomuna Revoltado ☭,did:plc:57ctamkl76eqgeq4if3haabo
at://did:plc:542avp5x7jykvpz35attemto/app.bsky.feed.post/3l5nnntcig72z,bafyreihke3b2y6r7oedvhmww6l2uziafadgn5qbzwko6nsti6qhjaeukfi,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Axé!!!✌🏿👊🏿✊🏿,2024-10-04T01:51:07.239Z,0,0,2,2024-10-04T01:51:07.239Z,reispybr13.bsky.social,rei🚩,did:plc:542avp5x7jykvpz35attemto
at://did:plc:4zdnqu3upjnzla4jud2aq6t4/app.bsky.feed.post/3l5nhu74b2625,bafyreibm6a7foerghbaipewourtfla635ghp53vafu2ufduvjiv6hicot4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Meu Deus do ceu,2024-10-04T00:07:18.485Z,0,0,2,2024-10-04T00:07:18.485Z,lfcrf81.bsky.social,,did:plc:4zdnqu3upjnzla4jud2aq6t4
at://did:plc:4wjuvsarzhy6lhcngq22gr7l/app.bsky.feed.post/3l5ni5nsljy2l,bafyreidmfcaibhtfwuufh7lh55b26zso4reqql3bpprszzjugmlnksx4mm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Que desespero. Que todos os santos te protejam e te deem segurança. Força, vereadora!",2024-10-04T00:12:35.594Z,0,0,2,2024-10-04T00:12:35.594Z,maridmattos.bsky.social,Marina 🧚🏼‍♀️✨💫,did:plc:4wjuvsarzhy6lhcngq22gr7l
at://did:plc:4tah2bshspde2u5mktjb62ro/app.bsky.feed.post/3l5nkwflnpz2v,bafyreiehm4xlrhzno56adfrq2dkde6j3yhp3v5swkvdbeh4leu2tq5hqye,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Meu Deus,2024-10-04T01:02:13.782Z,0,0,3,2024-10-04T01:02:13.782Z,anafontenelli.bsky.social,,did:plc:4tah2bshspde2u5mktjb62ro
at://did:plc:4ozrl2cvelvjsuadlhx5np76/app.bsky.feed.post/3l5nku35mdu24,bafyreie7vlhn56e2rk7ewpexjyfxqtf2js376rb4ioxbrephpsj6jwwkvu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Que absurdo. Onde isso vai parar? Minha solidariedade.,2024-10-04T01:00:54.190Z,0,0,0,2024-10-04T01:00:54.190Z,heloisa-e-leitao.bsky.social,Heloisa,did:plc:4ozrl2cvelvjsuadlhx5np76
at://did:plc:4nqxoqa7hukcov2sv5jtqagh/app.bsky.feed.post/3l5nrkvqwxd2m,bafyreie54ppjmv6n4w6msga5jj5hv6u54wsbbtsjv6lglniqav2u7hrrei,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"cacete! que xangô te proteja, tainá",2024-10-04T03:01:04.324Z,1,0,1,2024-10-04T03:01:04.324Z,cancersznis4ev.bsky.social,milena,did:plc:4nqxoqa7hukcov2sv5jtqagh
at://did:plc:4n5ri434kyozi5bwu3k6a25m/app.bsky.feed.post/3l5njmw7tnp2p,bafyreif6sjeysp7agl6qjzuv2ep6gga4mx6gbq6457axlvkjuvqrucgicm,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,"Tainá, muito axé no seu coração e de sua família. Se cuida ♡",2024-10-04T00:39:01.540Z,0,0,1,2024-10-04T00:39:01.540Z,amaiatfaria.bsky.social,Alessandra ,did:plc:4n5ri434kyozi5bwu3k6a25m
at://did:plc:4mwsrfndmueras6wdxrb32d4/app.bsky.feed.post/3l5q7vrqnpe22,bafyreiahnl42qrklm7jahi3ludbpgm5wptfdzsw263cnby4tm5i7cukyde,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",tainadepaularj.bsky.social,Misericórdia,2024-10-05T02:23:00.727Z,0,0,1,2024-10-05T02:23:00.727Z,rayenne.bsky.social,Rayenne ,did:plc:4mwsrfndmueras6wdxrb32d4
