did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:tv7umprm7y4fkn7g4ksllxw3,mariadoceurecife.bsky.social,Maria do Céu,"Mãe de 5, produtora cultural, psicóloga e candidata a vereadora do Recife 👩🏼‍🦳🪭",59,35,17,2024-09-02T02:30:17.896Z,2024-09-14T18:50:48.208Z
