did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:7ufq7f6eayiercg6z7o7jnau,marinahelenabr.com.br,Marina Helena 30,"Candidata a prefeita de São Paulo
1ª suplente de dep federal
Ministério da Economia (2019)
Economista liberal
Conservadora
Mãe da Luna e do Theo",215,2,52,2024-09-02T13:56:18.399Z,2024-09-02T15:05:23.699Z
