did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:iizcyljkovbhpybutspekwcj,todandara.bsky.social,Dandara Tonantzin,"🌟 Agora é 1️⃣3️⃣
❤️‍🔥 Pedagoga, mestra em educação, deputada federal
🙌🏾 Candidata a Prefeitura de Uberlândia",3868,2,15,2024-09-05T11:23:33.330Z,2024-09-05T11:24:25.540Z
