did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:5tu3m7c3etn6tv4zf7jhky5n,simonenascimento.bsky.social,Simone Nascimento  👩🏾‍🦱 50123,"Candidata a vereadora de SP - 50123; 
Coordenadora Estadual do MNU;
Mestranda na USP;
 CoDeputada Estadual da Bancada Feminista do PSOL",660,20,25,2024-04-14T12:45:28.214Z,2024-09-01T18:00:21.203Z
