reply_uri,reply_cid,original_post_uri,original_post_text,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did
at://did:plc:qjlqsc5p43lutngk4a4nf7im/app.bsky.feed.post/3l5ny2j2uv626,bafyreihtc2m2r4sqjhszvl5v2ulktjgqmhh2ynwtmuxacwq7pn56hh6xja,at://did:plc:j3yvwmc73bjql3btfoyul7wa/app.bsky.feed.post/3l5nia6vgr62x,natália bonavides 13,NATÁLIA BONAVIDES 13🚩🚩🚩,2024-10-04T04:57:09.178Z,0,1,2,2024-10-04T04:57:09.178Z,mariapepe.bsky.social,,did:plc:qjlqsc5p43lutngk4a4nf7im
at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5ntdm3pnr2e,bafyreiain7kynqwxenj6fk54fpr27kg3gbupivdfejrv4sarrpdf7u7mk4,at://did:plc:rbd6552ytcosmvezfwcrn6qa/app.bsky.feed.post/3l5nniuysns24,"Estão com medo de perguntar para Natália Bonavides. Kkkkkkk
Cada um fugindo perguntando para o outro. O último que ficar segure a batata quente...","parecia que tinham combinado, né?",2024-10-04T03:32:46.329Z,0,0,3,2024-10-04T03:32:46.329Z,nataliabonavides.bsky.social,Natália Bonavides,did:plc:go2rbxfclugdyr7k6tgk6wxu
at://did:plc:2xq6qilpm6nz5bpfpk6wmbk3/app.bsky.feed.post/3l5olrqneco2t,bafyreihuzlo64ret4xfstayjd4q4kw7xvb35bqqajubqw77qadf7ia2rle,at://did:plc:rbd6552ytcosmvezfwcrn6qa/app.bsky.feed.post/3l5nniuysns24,"Estão com medo de perguntar para Natália Bonavides. Kkkkkkk
Cada um fugindo perguntando para o outro. O último que ficar segure a batata quente...",Tb achei kkkkkk,2024-10-04T10:50:11.427Z,0,0,0,2024-10-04T10:50:11.211Z,rayaneee.bsky.social,Rᴀʏᴀɴᴇ ᶜʳᶠ,did:plc:2xq6qilpm6nz5bpfpk6wmbk3
at://did:plc:rpngxmiwzgdt2t5yqrrwspaf/app.bsky.feed.post/3l5numfev2o2g,bafyreidanjyhm4nbhu7jqvecu63h3qnzinzu57c3lex5gucjyukwfxx6h4,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5ntcgrznm2v,,bsky.app/profile/bozo...,2024-10-04T03:55:35.263Z,0,4,5,2024-10-04T03:55:35.263Z,bozoeocaralho.bsky.social,Bozo é o Caralho,did:plc:rpngxmiwzgdt2t5yqrrwspaf
at://did:plc:d6idouqx4x2gwoyo5y7j7nos/app.bsky.feed.post/3l5ocwxdzl427,bafyreiabzfzydmpvequu4wqyp76mlq2pzife4bsuhcp3gmrb3h3xii5biq,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5ntcgrznm2v,,,2024-10-04T08:12:01.709Z,0,0,0,2024-10-04T08:12:01.709Z,talonshield.bsky.social,,did:plc:d6idouqx4x2gwoyo5y7j7nos
at://did:plc:aahjhv33p42p5tj6bcjvkiwx/app.bsky.feed.post/3l5omiknium2x,bafyreifphl4qaisgdqtpe26ypfwpru6h6unolyueaojafxc5jxsxyfexle,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5ntcgrznm2v,,"Estão com medo das suas respostas e de lhe dar visibilidade.

VAMOS PRA CIMA DELES!!!!",2024-10-04T11:02:56.467Z,0,0,0,2024-10-04T11:02:56.467Z,luiscoms.bsky.social,neuro-estressado,did:plc:aahjhv33p42p5tj6bcjvkiwx
at://did:plc:mv3ago5sihk47jzzxu7jpygz/app.bsky.feed.post/3l5nta5ig2b2b,bafyreialfx6a3lzgt7iruh5qk6h7b6mbqqvk6tmmbrgfmnkxcunactas2a,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nt6xhmir2c,kkkkkk tem hora que não dá pra disfarçar,"eu ri muito com tuas caras e bocas, prefeita! habla mesmo!!!! ❤️",2024-10-04T03:30:50.617Z,0,0,0,2024-10-04T03:30:50.617Z,itseitoryall.bsky.social,Eitor,did:plc:mv3ago5sihk47jzzxu7jpygz
at://did:plc:rpngxmiwzgdt2t5yqrrwspaf/app.bsky.feed.post/3l5nqb4a76n2j,bafyreigecallaebltfcnzwmakgsvwgqu4iicd6o4zik6hrzkchogh7vozi,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5npb2nvna2q,"Nos últimos 22 anos Carlos Eduardo foi prefeito em 12, e nos outros anos foram os vices dele que estiveram no poder. Ele não fez nada pelo transporte e tem a cara de pau de dizer que vai mudar alguma coisa agora. Ninguém é besta de acreditar! #ChegaDeEx","Debate na Globo.
Bolsonarista quando não está mentindo, está roubando.",2024-10-04T02:37:41.606Z,0,1,3,2024-10-04T02:37:41.606Z,bozoeocaralho.bsky.social,Bozo é o Caralho,did:plc:rpngxmiwzgdt2t5yqrrwspaf
at://did:plc:wfokani3dtsz32molx4jpy5g/app.bsky.feed.post/3l5nohhyagm2x,bafyreigdwfhidtinxnrwondzf3kqmg6sqez74g5agrsp64ljvik6mtagji,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nodwjk7w27,"Nosso plano de governo é o único que conta com proposta que leva em consideração a região portuária da nossa cidade. Isso porque levamos a sério a questão de geração de empregos e melhora da economia da nossa cidade. 

#ChegDeEx","Vitória, menina!",2024-10-04T02:05:27.483Z,0,0,0,2024-10-04T02:05:27.483Z,gracagalvao24.bsky.social,Graça Galvão ,did:plc:wfokani3dtsz32molx4jpy5g
at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5no6ttqui2q,bafyreie7mopyrnznswlrtzq7tjtcjgquldtkqxt36v4jdj7xwxfgpdq6rm,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5no5x772c2v,"O desrespeito e o desprezo pelos servidores tem sido uma marca das gestões antigas, desde Carlos Eduardo até Álvaro Dias, apoiador de Paulinho.","Dentre vários absurdos, a database tem sido descumprida, fazendo com que os servidores, que já trabalham em condições precárias, percam também o seu poder de compra. 

Eles não farão diferente agora! #ChegaDeEx",2024-10-04T02:00:38.321Z,0,2,20,2024-10-04T02:00:38.321Z,nataliabonavides.bsky.social,Natália Bonavides,did:plc:go2rbxfclugdyr7k6tgk6wxu
at://did:plc:wdpfegaiyzytkw4cejdmkmun/app.bsky.feed.post/3l5nmxyzqdt23,bafyreihlupxjvegywp5ipqivbxjho7zyzv6yhifgv5djcxurqsj7nmynve,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nmrtnsxi2s,"Faz mais de 20 anos que as prefeituras estão de braços cruzados e olhos fechados para a Ribeira. Estamos todos cansados de promessas vazias de quem teve a chance e escolheu não fazer nada. 

Natal merece alguém com uma nova perspectiva, e com vontade de trabalhar pela cidade. Natal merece Natália!",lugar lindo. uma lástima ter sido abandonada,2024-10-04T01:38:55.834Z,0,0,0,2024-10-04T01:38:55.315Z,denisesq.bsky.social,Denise ,did:plc:wdpfegaiyzytkw4cejdmkmun
at://did:plc:bqvlp4zkboyaha3pskquljxo/app.bsky.feed.post/3l5nnqf6lah2g,bafyreihmnrgpdw3ihdzf7qmkucbzxkcaa2fvzeqx7chpyiuk2yh6n4rolm,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nmrtnsxi2s,"Faz mais de 20 anos que as prefeituras estão de braços cruzados e olhos fechados para a Ribeira. Estamos todos cansados de promessas vazias de quem teve a chance e escolheu não fazer nada. 

Natal merece alguém com uma nova perspectiva, e com vontade de trabalhar pela cidade. Natal merece Natália!","VAMOS QUE VAMOS! É O TIME DO LULA CRESCENDO NA RETA FINAL!

#NataliaPrefeita
NATALIA13

bsky.app/profile/sand...",2024-10-04T01:52:33.096Z,0,0,0,2024-10-04T01:52:33.096Z,sandroka13.bsky.social,Sandroka13,did:plc:bqvlp4zkboyaha3pskquljxo
at://did:plc:onbxr44qcwqaf4mc64rr5wpu/app.bsky.feed.post/3l5nmyv6jk22b,bafyreicpl5min5fjqkmqmjncya5dy7q4q2jddtqzgxuwv4s7qobuzxltoe,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nmkii4oy2s,"A nossa é única candidatura com coragem de encarar de frente as empresas de transporte e resolver o problema de mobilidade pública de Natal. Nós iremos fazer o que as gestões passadas e a atual não fizeram!

#ChegaDeEx","Mannaggia!! Se pudesse votar, de seguro votaria em vc. Tô na torcida e TMJ ✊🏾 donna!",2024-10-04T01:39:24.399Z,0,0,0,2024-10-04T01:39:24.399Z,icarvalho.bsky.social,Ivanilde Carvalho ✊🏾🚩🌻,did:plc:onbxr44qcwqaf4mc64rr5wpu
at://did:plc:j3cx5huaxmibg6xpkzu6uaub/app.bsky.feed.post/3l5nmn5nhlu22,bafyreifmydoubgnqh3litadqokiyerkesnwdcqapjrhf4f52skfnqlkwg4,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nmkii4oy2s,"A nossa é única candidatura com coragem de encarar de frente as empresas de transporte e resolver o problema de mobilidade pública de Natal. Nós iremos fazer o que as gestões passadas e a atual não fizeram!

#ChegaDeEx","Vc cresceu e faz campanha com proposta, pena que outros progressistas não tiveram isso.",2024-10-04T01:32:51.266Z,0,0,0,2024-10-04T01:32:51.014Z,linguaferina.bsky.social,Língua Ferina,did:plc:j3cx5huaxmibg6xpkzu6uaub
at://did:plc:deui56rqipwysxvlpmt3rpcr/app.bsky.feed.post/3l5nmf3ojhu2o,bafyreifmeknhf3riv54k2ruqqinutoswyaxjxxrf4vzl3zs4ijttaudjtm,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nm5udfrn2n,"Durante o tempo que Carlos Eduardo e Paulinho tiveram o poder de mudar o transporte de Natal, eles nada fizeram. Por que o povo acreditaria que dessa vez vai ser diferente? O povo natalense não é burro!

#DebateInterTV #ChegaDeEx #Natalia13",A mulher de fato é PREPARADA!,2024-10-04T01:28:20.322Z,0,0,0,2024-10-04T01:28:20.322Z,cardosoee.bsky.social,,did:plc:deui56rqipwysxvlpmt3rpcr
at://did:plc:m4nvx5qopuxnwmfidfsfl3v7/app.bsky.feed.post/3l5nmmacweg2x,bafyreig2hcn6xjnnucmsjxnsdcqvyndk3o63xswyb3lvvwgsbcwfp6lrpq,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nlx7w3lc2h,"Pessoal, já começamos o último debate do primeiro turno! 

globoplay.globo.com/agora-na-tv/...",Arroche!!!,2024-10-04T01:32:19.993Z,0,0,0,2024-10-04T01:32:19.993Z,guilermenrique.bsky.social,Matutropical,did:plc:m4nvx5qopuxnwmfidfsfl3v7
at://did:plc:fskzabsxewka2jsn6vjbf5i4/app.bsky.feed.post/3l5om4rb6uj26,bafyreifypirf56k3axyj24iokc6logr34pob5cp2e6qb76epjpfayqt6ce,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nlx7w3lc2h,"Pessoal, já começamos o último debate do primeiro turno! 

globoplay.globo.com/agora-na-tv/...",Linda e Competente 🤩,2024-10-04T10:56:21.251Z,0,0,0,2024-10-04T10:56:20.912Z,juninhohdv.bsky.social,Juninho,did:plc:fskzabsxewka2jsn6vjbf5i4
at://did:plc:6jsvvsjh6umoxp7yqzmx3j4s/app.bsky.feed.post/3l5nm4qinpb2q,bafyreiet64yxvu76wpiuklddq43sseiz2fvolpjmpcpi2ieg5dp4hbv22a,at://did:plc:go2rbxfclugdyr7k6tgk6wxu/app.bsky.feed.post/3l5nlx7w3lc2h,"Pessoal, já começamos o último debate do primeiro turno! 

globoplay.globo.com/agora-na-tv/...","Para cima deles, Natália! A vitória é logo ali.",2024-10-04T01:23:40.191Z,0,0,0,2024-10-04T01:23:40.191Z,comunafenix.bsky.social,Fogo nos Fascistas!,did:plc:6jsvvsjh6umoxp7yqzmx3j4s
at://did:plc:zt66nslujltxx3f2qyanh6ky/app.bsky.feed.post/3l5njclctil2w,bafyreifum4owl27yo3rgiukb4svqqd75y32qozf47frh5s3ww7a2fp6r6q,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Saravá! Que a luz te proteja,2024-10-04T00:33:14.855Z,0,0,1,2024-10-04T00:33:14.855Z,pedrochorus.bsky.social,Pedro ⭐️,did:plc:zt66nslujltxx3f2qyanh6ky
at://did:plc:zqzfjrjupoar2qcs2o4pxwjv/app.bsky.feed.post/3l5oqncyoyo2t,bafyreig3aym6sbp73w4yfcdd5wrtsgzcba3di5rjvdgfjhi42x32ppshnu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Sinto muito, Tainá. Você é forte e sairá vencedora ✊ Toda minha solidariedade a ti. 🚩🫶❤️",2024-10-04T12:17:10.924Z,0,0,0,2024-10-04T12:17:10.924Z,juliannamartins.bsky.social,Juliana Martins,did:plc:zqzfjrjupoar2qcs2o4pxwjv
at://did:plc:zldii4zq6alniioj2lxvivsi/app.bsky.feed.post/3l5nh55jqrg25,bafyreihnzftyfxhxndth4lcf52mfeqfp7jczbyxcvjx6mih2woy3rvbj5u,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",💔💔💔💔💔💔💔,2024-10-03T23:54:24.655Z,0,0,2,2024-10-03T23:54:24.655Z,emiliahamam.bsky.social,,did:plc:zldii4zq6alniioj2lxvivsi
at://did:plc:zeddqmyu6xj4g224wv4s3dml/app.bsky.feed.post/3l5ometh3vc23,bafyreigzvswec7axyqepuei4j3mx5kh23rs6fnqqtypcjnpm76p4fhzvtq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Bolsonarismo mata,2024-10-04T11:00:51.787Z,0,0,0,2024-10-04T11:00:51.787Z,arty-cambuci52.bsky.social,@arty-cambuci52🚩,did:plc:zeddqmyu6xj4g224wv4s3dml
at://did:plc:yxtje23hzrr6vznpz2tgqxin/app.bsky.feed.post/3l5nkswzuop2b,bafyreidotzeyocwxau6ahh5rmazma767jkc2qzfodr3zehkrx3auins2km,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Pai Xangô te proteja e te guarde.,2024-10-04T01:00:17.337Z,0,0,0,2024-10-04T01:00:17.337Z,thaynne.bsky.social,Madrinha do Vicente #saveTheOA,did:plc:yxtje23hzrr6vznpz2tgqxin
at://did:plc:yukrhf7zun53zgblntz6whih/app.bsky.feed.post/3l5nqcfwin52e,bafyreihbjkwz6oru6lvs2boocwzyweluv43t4grfh4o34bdu2j5dqthavq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Minha candidata força e axé.,2024-10-04T02:39:05.107Z,1,0,1,2024-10-04T02:38:25.621Z,sararemvez.bsky.social,Sara Remvez,did:plc:yukrhf7zun53zgblntz6whih
at://did:plc:yigghbjdwhvcgd4s6ydsy3e5/app.bsky.feed.post/3l5nlvz7toy2i,bafyreicjmizg3ipv3l2deux32psuv6fyim3nngebrkxmzn5wor3zz45uuu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Com certeza os criminosos são bolsoNAZISTAS.,2024-10-04T01:19:53.530Z,0,0,0,2024-10-04T01:19:53.530Z,lcvl.bsky.social,Luiz Claudio Vieira Lopes ,did:plc:yigghbjdwhvcgd4s6ydsy3e5
at://did:plc:y6dmtgpxufogeh35tdhf4pjd/app.bsky.feed.post/3l5nklsyg3m2n,bafyreiejkpuf4hmsyph4xv5dacoi5ynoqs7sg5gwhmuuqxhkfl4omjdmji,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Todo apoio a você, querida. Assustador demais",2024-10-04T00:56:18.109Z,0,0,17,2024-10-04T00:56:18.109Z,bicicreta.bsky.social,Letícia Oliveira,did:plc:y6dmtgpxufogeh35tdhf4pjd
at://did:plc:xtxazlmlthegqv3l6xyufp3p/app.bsky.feed.post/3l5nlw7ou242q,bafyreicmusiqqwjwhutiqth3hqt2lymqxh52ned43ua3gsqle2yckkpqya,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Cara eu admiro a tua coragem e confiança pq no seu lugar eu taria com 14 cueca suja de tanto q teria me borrado. Tenq ser mt mulher pra passar por isso e ainda pisar na cabeça da serpente,2024-10-04T01:20:00.574Z,0,0,1,2024-10-04T01:20:00.574Z,iogurtedesiriguela.bsky.social,iogurte de siriguela,did:plc:xtxazlmlthegqv3l6xyufp3p
at://did:plc:xnt7eoivx7vnzmcqnahtmgdc/app.bsky.feed.post/3l5nmbm6etp2o,bafyreida6faqeg7x5h5ext3bcvjjtstgfltlfqk2kn7kphpzdzxar3dbva,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Faltando três dias da eleição? Não estão bem disfarçando. Força,2024-10-04T01:26:22.897Z,0,0,2,2024-10-04T01:26:22.897Z,guerraigor.bsky.social,[CRF] Igor Guerra,did:plc:xnt7eoivx7vnzmcqnahtmgdc
at://did:plc:xhqtiisb5b4njts6vqzjtsjc/app.bsky.feed.post/3l5nja7wjzp2j,bafyreibh2dixsltpmwfpk4bvl7hbumgx3btjl3tzvrgbyhn5fsjx6q72zq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Meu voto já era em você, agora tá mais que confirmado!",2024-10-04T00:31:55.519Z,0,0,2,2024-10-04T00:31:55.519Z,artemisrouge.bsky.social,Ártemis 🦋,did:plc:xhqtiisb5b4njts6vqzjtsjc
at://did:plc:xfiyn6nvr6e43wth4hlpii5q/app.bsky.feed.post/3l5oh4ivdxs2t,bafyreiat7jh4bfif5eneu3rwzp2slrmsta3zdvhwi4lmohs24fp7n5e4dq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Bagulho de axé é mas pra Bahia
Aqui é pagode e funk kk",2024-10-04T09:26:41.992Z,0,0,0,2024-10-04T09:26:41.992Z,dopre1998.bsky.social,Pedro Dom,did:plc:xfiyn6nvr6e43wth4hlpii5q
at://did:plc:xfiyn6nvr6e43wth4hlpii5q/app.bsky.feed.post/3l5ogzqdlck2t,bafyreiesx3o3ox7z6suoe45naeverjfz6lpq6yzkaeyken4ggyydvpd74u,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Pode ser um assalto.
Bem vindo ao Rio de Verdade.",2024-10-04T09:25:09.108Z,0,0,0,2024-10-04T09:25:09.108Z,dopre1998.bsky.social,Pedro Dom,did:plc:xfiyn6nvr6e43wth4hlpii5q
at://did:plc:xdneebsblkhfrifhywpjlmwf/app.bsky.feed.post/3l5nigsuuv32v,bafyreicrkqpqoifc7hzls23slukibw3ecrnaaxmidxxnpujcx3dsvr54ia,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Minha solidariedade! Forte abraço!,2024-10-04T00:17:43.053Z,0,0,4,2024-10-04T00:17:43.053Z,thiagoviana.bsky.social,Thiago Viana ,did:plc:xdneebsblkhfrifhywpjlmwf
at://did:plc:xcerx4ie6etk3vsgio4e4wbv/app.bsky.feed.post/3l5nsrzxsjd2l,bafyreicg3y4nvxbrgzyqkkbhpst6vhaxdhiyi6q7wyap2ck3hozip3alz4,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Nossa que bom que o veículo tinha blindagem,2024-10-04T03:22:57.175Z,1,0,1,2024-10-04T03:22:57.175Z,rq01.bsky.social,🪑,did:plc:xcerx4ie6etk3vsgio4e4wbv
at://did:plc:x6h5g2obj6goif2ely7gw4qu/app.bsky.feed.post/3l5nozolw3v2j,bafyreifezfgxqadmppx5hogbsxgg7dhldqwtfjfgui36tdoz2cclndwkfq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Amém 🙌,2024-10-04T02:15:38.256Z,0,0,0,2024-10-04T02:15:38.256Z,monalisablogue1.bsky.social,Monalisa Blogueira 🐰🦦🐺🤏🌪️,did:plc:x6h5g2obj6goif2ely7gw4qu
at://did:plc:wyds3syb4zclgx7l3iuefayp/app.bsky.feed.post/3l5oposelod2f,bafyreiegyiyflin6jp3yimszn2abh3rrgxyu6r6i43uoxxtms4wc5dbz5y,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Isso aqui está pior que o México! Jesus te proteja! Axé!,2024-10-04T12:00:07.063Z,0,0,0,2024-10-04T12:00:07.063Z,frida13.bsky.social,Frida 🌵🌵🎈🎈🎈Fã da @Juliette a bonita! ,did:plc:wyds3syb4zclgx7l3iuefayp
at://did:plc:wybvrgi4fekhwq6vwd62ukvc/app.bsky.feed.post/3l5njmmjrpd2c,bafyreia7klyyagzsr5jy7fbrgdpggqiv54mo4jf5n27pcifzpjamgyh7mu,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Absurdo! Fique com Deus!,2024-10-04T00:38:51.628Z,0,0,1,2024-10-04T00:38:51.628Z,claudinha900.bsky.social,Claudinha C.,did:plc:wybvrgi4fekhwq6vwd62ukvc
at://did:plc:wwzb3wnkuwdgwmj3iavt4ep2/app.bsky.feed.post/3l5nudr2gsw22,bafyreig77ejgvlhgeua2gaxdi5qx45daljhua5doafhmghb55vtrf6kqbq,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Que chocante, Tainá. Sinto muito",2024-10-04T03:50:45.064Z,1,0,2,2024-10-04T03:50:45.064Z,anaolivias.bsky.social,Ana Olivia Saldanha 🍉,did:plc:wwzb3wnkuwdgwmj3iavt4ep2
at://did:plc:wenb6uhv6zlandumlvap42fs/app.bsky.feed.post/3l5nifudfyl22,bafyreifea27b5zt2ab3olzt72of36yze53gi5ja6vj7vxghsygglwfqamy,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Muita proteção e força pra ti! Que os orixás te protejam. 🙏🏻💜,2024-10-04T00:17:10.992Z,0,0,2,2024-10-04T00:17:10.992Z,lupinheiro.bsky.social,lu_pinheiro 🍉🇵🇸✊🏼,did:plc:wenb6uhv6zlandumlvap42fs
at://did:plc:wd774edo5lezphnytvdwihuc/app.bsky.feed.post/3l5nnsxvgel2x,bafyreih3mkxjbvgx7v4vp6uwsx62mog5v3k4yfkochnxj2nw5cz777onse,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!",Que horror ..😱,2024-10-04T01:53:58.859Z,0,0,1,2024-10-04T01:53:58.859Z,gilcampos72.bsky.social,Gil Campos 🚩,did:plc:wd774edo5lezphnytvdwihuc
at://did:plc:wc7atodrdz3m553vicmv4nzc/app.bsky.feed.post/3l5nijk5ehl2v,bafyreifocljuol4mjq6lvzzlqnm5x3khdj6rqbgppme6jbonzrklgxbise,at://did:plc:hecgeq4k3jsggwbhfo23b723/app.bsky.feed.post/3l5ngh3m4tl2d,"Acabo de ser abordada por dois homens que deram dois tiros de pistola no meu carro, na direção da minha porta, em Vila Isabel.

Ando com carro blindado e minhas proteções. Não irão nos parar!

Axé!","Sei que é pouco, querida Tainá, mas toda minha solidariedade pra você.",2024-10-04T00:19:13.987Z,0,0,2,2024-10-04T00:19:13.987Z,janinelimeira.bsky.social,Janine Limeira ,did:plc:wc7atodrdz3m553vicmv4nzc
