did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:ptteeitbavw6q4c2fh2srgww,taliriapetrone.bsky.social,Talíria Petrone,"☀️ Deputada Federal/PSOL-RJ e candidata a prefeita de Niterói #Talíria50
✊🏾 Negra, feminista, ecossocialista
🧒🏽 Mãe de Moana Mayalú e Kaluanã Sol",795,2,29,2024-09-05T20:49:12.644Z,2024-09-11T01:27:56.121Z
