did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:doiodbko5l62jxdd7iq2mvha,celiatavares13.bsky.social,Célia Tavares,"🏘️ Candidata a prefeita de Cariacica | Vote 13! 
🎓 Professora de História, Filosofia e Ciência Política",1035,2,4,2024-09-02T23:46:40.005Z,2024-09-02T23:52:17.306Z
