did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:o7oob6osraebuxrgvfdq6cqj,lunazarattini.bsky.social,Luna Zarattini 1️⃣3️⃣1️⃣3️⃣1️⃣,"Vote Luna🌜13131 e Boulos🎂50!
🚩Vereadora de SP pelo @ptsaopaulo
💪🏼Presidenta da Comissão de Direitos Humanos
🎓Advogada e Cientista Social
https://lunazarattini.com.br/",2233,109,446,2024-08-30T20:43:30.134Z,2024-09-13T14:36:38.911Z
