did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:c5armxgtpfymxyqfqzwhqnzy,julianacarvalho13.bsky.social,Juliana Carvalho BH🔺🚩🚩🚩,"Farmacêutica bioquímica , mãe, Conselheira Regional Efetiva no CRF-MG. Defender a saúde e a educação é essencial para o progresso da sociedade.",10712,38556,134,2024-08-29T02:26:27.719Z,2024-10-08T14:32:07.106Z
