did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:sf45ohi7n4ecvedaiwoddytn,deboralimamtst.bsky.social,Débora Lima 5️⃣0️⃣1️⃣1️⃣0️⃣,"🤱🏾 Mãe solo 
✊🏾 Candidata a vereadora de SP
🌞 Presidenta do PSOL São Paulo 
📣 Coordenadora do MTST
👩🏾‍🍳 Fundadora da 1ª Cozinha Solidária

instagram.com/deboralimamtst",2698,1020,595,2024-08-30T20:26:00.636Z,2024-09-13T17:39:39.309Z
