did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:go2rbxfclugdyr7k6tgk6wxu,nataliabonavides.bsky.social,Natália Bonavides,"Candidata a Prefeita de Natal, advogada e deputada federal mais votada do RN. PT🚩",19679,1257,388,2023-07-01T20:16:42.227Z,2024-08-29T00:22:32.921Z
