did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:hecgeq4k3jsggwbhfo23b723,tainadepaularj.bsky.social,Tainá de Paula 13777,Candidata a Vereadora 13777 🌟 Secretária Municipal de Ambiente e Clima (2023-2024) 🤱🏿 Mãe 📐 Arquiteta e Urbanista,4375,111,262,2024-08-29T20:45:58.525Z,2024-09-02T17:12:44.400Z
