did,handle,display_name,description,followers_count,follows_count,posts_count,created_at,indexed_at
did:plc:3kj6s42xhrvp3lj62uaqvmqy,eucarolguedes.bsky.social,Carol Guedes I 55121,"📍Candidata a vereadora no RJ 55121
👦🏾 Mãe do Joca
👩🏽‍🏫 Ex-coordenadora de Projetos da SME RJ",2,1,13,2024-09-03T20:27:25.596Z,2024-09-03T20:28:33.004Z
